NO_OF_FRAMES	455
NO_OF_CAMERAS	24
NO_OF_MARKERS	45
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_4	cluster_tibia_right_3	calc_back_right	calc_lat_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Gap-filled	Mixed	Mixed	Mixed	Mixed
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
208	1.03500	871.026	131.570	1236.382	867.021	114.080	1030.771	874.775	226.558	1328.755	861.339	305.874	1153.068	959.730	191.054	867.621	767.263	179.723	853.402	899.888	350.744	911.574	805.027	352.554	894.725	994.895	271.547	926.752	704.874	264.015	899.620	1018.204	176.065	1293.498	729.310	185.363	1301.827	1039.507	240.338	677.214	1037.823	305.075	671.026	1011.592	289.258	578.405	1024.095	225.527	591.105	866.899	225.638	412.503	0.000	0.000	0.000	981.586	248.058	266.995	991.685	296.554	291.403	971.399	332.689	220.055	960.382	283.436	195.279	867.496	437.665	27.861	902.825	456.599	29.162	935.822	429.935	24.797	845.168	276.084	17.307	870.082	228.755	14.251	945.642	291.568	16.123	680.858	224.241	662.857	673.970	280.690	653.968	694.874	272.242	570.099	695.350	212.128	575.894	865.249	219.388	400.575	737.389	189.922	387.273	732.231	299.417	384.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	937.238	384.030	70.131	859.081	372.157	86.338	988.565	206.591	398.118	788.750	205.896	319.088
209	1.04000	870.070	114.932	1238.293	864.857	96.597	1032.676	875.262	209.940	1330.141	862.564	289.007	1154.222	958.961	173.950	868.019	766.081	163.393	855.518	900.805	333.705	912.722	805.898	336.012	896.269	995.093	253.697	927.082	705.093	248.305	901.428	1017.693	157.423	1294.504	728.915	171.101	1303.934	1038.993	227.766	676.443	1037.169	292.588	672.078	1011.139	279.330	578.992	1023.842	215.435	589.823	867.000	219.658	411.141	0.000	0.000	0.000	981.877	244.448	266.659	991.706	291.983	292.351	971.590	329.900	221.438	960.726	281.060	195.555	867.726	437.367	28.898	903.011	456.306	30.306	935.986	429.607	25.691	844.848	275.880	17.316	869.796	228.617	14.073	945.665	291.506	16.000	679.887	206.379	665.764	674.441	262.824	655.590	695.510	251.673	571.891	694.601	191.874	579.270	867.342	188.347	403.625	737.915	162.737	391.924	732.570	272.212	385.322	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	937.488	383.204	71.069	859.338	371.233	87.344	988.659	200.402	397.091	789.309	176.818	323.024
210	1.04500	869.030	98.178	1240.672	862.715	78.846	1035.194	875.700	193.457	1331.820	863.815	272.062	1155.695	958.230	156.537	868.948	765.016	146.887	857.657	901.526	316.440	914.240	806.573	319.228	898.259	995.147	235.896	927.927	705.506	232.446	903.628	1017.349	139.060	1295.937	728.225	157.043	1306.675	1038.302	215.039	676.352	1036.576	280.027	673.436	1010.779	268.964	580.056	1023.571	204.755	589.471	868.198	215.252	410.820	0.000	0.000	0.000	981.947	240.930	266.531	991.571	288.302	293.205	971.631	327.125	222.796	961.091	278.772	195.990	867.819	436.978	30.180	903.026	455.719	31.841	936.211	429.121	27.122	844.793	275.777	17.223	869.732	228.474	13.861	945.559	291.218	16.038	678.610	188.492	669.196	675.042	244.821	657.574	696.216	231.165	574.286	693.964	171.582	583.101	866.591	165.882	406.128	738.125	136.106	397.106	732.915	245.480	386.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	937.969	382.323	72.231	859.411	369.744	88.353	988.387	193.988	396.786	790.176	147.822	327.245
211	1.05000	868.183	81.373	1243.331	860.773	61.136	1038.147	876.135	177.073	1333.783	864.968	255.029	1157.444	957.599	138.939	870.113	764.576	130.210	860.201	901.845	298.717	916.258	807.064	302.151	900.573	995.428	217.881	929.089	705.853	216.158	906.160	1016.840	120.824	1297.938	728.148	142.925	1309.496	1037.983	201.942	676.942	1036.046	266.910	675.484	1010.488	257.883	581.723	1023.304	193.593	589.929	867.063	208.592	410.121	0.000	0.000	0.000	981.868	237.455	266.687	991.642	284.458	293.776	971.658	324.422	224.258	961.433	276.635	196.668	868.017	436.413	32.112	903.345	455.824	33.717	936.417	428.561	28.802	845.045	275.741	17.160	869.757	228.392	13.634	945.289	290.499	16.431	677.878	170.552	672.654	675.531	226.670	659.947	696.888	210.649	577.221	693.385	151.369	587.143	866.213	140.502	410.815	738.117	110.407	402.868	732.987	219.017	387.321	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	938.188	381.274	73.539	859.870	368.701	89.694	988.170	187.588	396.757	790.422	119.273	332.181
212	1.05500	867.327	64.411	1246.362	858.776	43.363	1041.577	876.323	160.558	1335.940	866.211	237.846	1159.442	956.929	121.128	871.723	764.186	113.005	862.775	902.132	280.803	918.605	807.492	284.889	903.192	995.542	199.731	930.606	706.108	199.540	908.930	1016.331	103.041	1300.461	727.883	128.506	1312.419	1037.547	188.341	678.018	1035.583	253.299	677.859	1010.632	246.383	583.859	1022.565	181.632	590.901	866.267	202.208	410.359	0.000	0.000	0.000	981.632	234.347	267.280	991.600	281.219	294.790	971.813	321.748	225.884	961.404	274.314	197.705	868.841	436.444	35.096	903.953	454.868	37.099	936.574	427.922	31.046	844.855	275.513	17.217	869.564	228.225	13.494	945.631	290.687	16.075	677.116	152.502	676.688	676.158	208.389	662.822	697.458	190.319	580.540	692.989	131.350	591.658	866.097	113.299	416.325	738.343	84.859	408.976	733.277	193.276	388.585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	938.363	380.153	75.238	859.921	367.255	91.151	987.679	181.355	397.041	789.314	91.440	337.933
213	1.06000	866.288	47.530	1249.692	856.851	25.659	1045.454	876.515	144.044	1338.510	867.352	220.571	1161.712	956.764	103.162	873.607	764.310	95.551	865.231	902.269	262.645	921.213	807.762	267.262	906.197	995.215	181.076	932.124	706.563	182.373	912.414	1015.557	85.085	1303.285	727.932	114.035	1315.545	1036.857	174.194	679.505	1034.988	239.247	680.737	1011.065	234.399	586.511	1022.027	169.440	592.313	865.330	196.187	411.068	0.000	0.000	0.000	981.394	231.445	268.510	991.468	277.823	296.352	971.657	319.160	227.656	961.290	271.929	199.174	869.159	435.295	38.297	904.428	454.168	40.534	936.980	427.069	33.720	845.247	275.522	16.901	869.364	228.243	12.993	945.549	290.449	16.198	676.268	134.274	680.817	676.499	189.978	665.987	698.070	170.043	584.203	692.644	111.379	596.421	865.822	88.507	421.724	738.741	59.758	415.459	733.352	168.013	390.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	938.657	378.753	77.217	860.359	365.565	92.984	987.249	175.635	397.646	789.006	63.945	343.584
214	1.06500	865.443	30.548	1253.374	855.064	7.988	1049.628	876.738	127.583	1341.297	868.563	203.232	1164.138	956.447	84.904	875.789	764.613	77.908	868.466	902.519	244.208	924.112	807.902	249.393	909.483	995.271	162.392	934.176	706.918	164.658	916.140	1014.919	67.178	1306.627	727.965	99.400	1318.872	1036.138	159.613	681.262	1034.682	224.622	684.104	1011.512	222.364	589.551	1021.293	156.893	594.028	864.514	190.317	412.583	0.000	0.000	0.000	981.350	228.672	270.450	991.166	274.835	298.686	971.500	316.554	230.201	961.376	269.431	201.270	869.458	433.856	42.150	903.794	451.175	44.620	937.290	425.713	36.999	845.722	275.289	16.537	868.686	228.407	12.181	945.934	290.831	15.806	675.567	116.004	685.264	676.681	171.489	669.474	698.377	149.840	588.137	692.617	91.423	601.368	865.212	64.101	427.577	738.951	35.058	421.858	733.183	142.990	391.667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.074	376.996	80.004	861.156	366.030	93.895	986.687	170.373	398.871	788.862	37.002	349.528
215	1.07000	864.487	13.486	1257.351	853.526	-9.665	1053.965	876.845	110.826	1344.295	869.688	185.808	1166.838	956.388	66.552	877.909	764.702	60.288	871.891	902.587	225.564	927.260	808.243	231.303	913.107	995.444	143.243	936.388	707.092	146.392	920.196	1014.266	49.366	1310.124	727.919	84.544	1322.384	1035.287	144.713	683.287	1034.522	209.655	687.805	1012.004	210.009	593.151	1020.718	144.487	595.995	864.067	184.671	414.707	0.000	0.000	0.000	981.247	225.551	273.361	990.607	271.572	302.028	971.269	313.829	233.455	961.736	266.481	204.275	869.768	431.997	46.433	904.063	449.330	49.233	937.910	424.361	40.939	845.708	274.918	16.502	868.557	228.236	11.995	946.325	290.450	15.919	674.966	97.704	689.766	676.580	152.788	673.090	698.907	129.732	592.397	692.539	71.580	606.494	864.776	40.256	433.855	738.789	11.155	428.682	733.342	118.855	392.955	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.370	374.833	83.154	860.801	363.665	97.467	986.256	165.635	400.783	789.098	10.360	355.361
216	1.07500	863.649	-3.575	1261.403	851.721	-27.475	1058.475	876.202	93.604	1347.192	870.846	168.249	1169.715	956.191	47.967	880.095	765.096	42.416	875.395	902.975	206.765	930.478	808.536	212.964	916.954	995.642	123.896	938.979	707.047	127.766	924.832	1013.575	31.618	1313.930	727.889	69.524	1325.993	1034.388	129.474	685.503	1034.430	194.337	691.754	1012.272	197.524	597.062	1019.927	131.808	598.163	863.571	179.218	417.570	0.000	0.000	0.000	981.436	222.281	276.951	990.612	268.699	305.789	971.053	310.991	238.051	962.086	263.790	208.134	870.220	429.844	51.721	904.420	447.112	54.689	938.096	422.379	45.321	845.684	274.475	17.221	868.489	227.955	12.100	945.948	289.414	16.671	674.356	79.188	694.490	676.292	134.044	677.000	699.095	109.576	596.802	692.573	51.712	611.815	864.693	16.607	440.452	738.838	-12.361	435.200	731.974	95.873	395.312	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.863	372.378	87.094	861.901	359.082	101.417	985.832	161.013	403.644	788.995	-15.588	361.322
217	1.08000	862.808	-20.719	1265.681	850.335	-45.181	1063.187	876.844	76.614	1350.716	872.025	150.713	1172.888	956.215	29.143	882.712	765.337	24.199	879.188	903.154	187.836	933.805	808.697	194.525	921.081	995.665	104.068	941.618	706.940	109.026	929.465	1012.975	13.912	1317.965	727.816	54.235	1329.601	1033.534	114.023	687.732	1034.475	178.778	695.992	1012.721	184.998	601.325	1019.283	119.205	600.457	863.296	173.980	421.124	0.000	0.000	0.000	981.580	218.601	281.349	989.684	264.555	310.956	970.628	307.518	243.072	962.837	260.995	212.712	870.581	426.910	57.560	905.349	445.524	61.169	938.508	420.257	50.675	845.227	274.745	17.892	868.227	227.953	11.801	945.682	288.354	17.510	673.731	60.517	699.302	675.848	115.099	681.091	699.138	89.424	601.413	692.490	31.819	617.256	863.750	-6.216	447.090	738.792	-35.249	441.798	731.716	72.540	396.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.239	369.434	91.348	862.268	355.638	104.956	985.703	156.274	407.228	788.865	-40.962	367.245
218	1.08500	861.892	-37.921	1270.051	848.893	-62.941	1067.895	876.260	60.024	1354.161	872.743	132.843	1175.729	956.052	10.259	885.285	765.771	6.062	883.131	903.368	168.774	937.194	808.868	175.757	925.248	995.642	84.341	944.451	707.013	90.363	934.184	1012.078	-3.868	1322.024	727.823	38.688	1333.382	1032.547	98.350	690.039	1034.294	162.787	700.308	1012.721	172.356	605.927	1018.316	106.420	603.077	863.078	168.896	425.450	0.000	0.000	0.000	981.739	214.801	286.145	989.175	260.077	316.116	970.329	304.261	248.675	963.502	257.580	217.573	870.874	423.715	63.968	905.529	442.037	68.120	938.792	417.467	56.563	846.117	274.090	18.153	868.328	227.765	11.941	946.077	287.852	18.128	673.083	41.733	704.372	675.235	96.051	685.201	699.037	69.285	606.123	692.450	11.822	622.714	863.081	-28.726	453.721	738.774	-57.562	448.287	731.886	49.753	396.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.792	365.946	96.721	862.786	351.839	108.479	985.568	151.268	411.427	788.865	-65.778	373.113
219	1.09000	860.975	-55.115	1274.460	847.669	-80.658	1072.696	875.771	43.124	1358.003	873.613	114.893	1178.782	955.945	-8.659	888.081	765.957	-12.440	887.344	903.644	149.616	940.584	809.118	157.006	929.545	995.644	64.547	947.430	706.756	71.774	938.916	1011.172	-21.875	1326.162	727.569	22.714	1337.208	1031.738	82.675	692.571	1034.450	146.706	704.892	1012.755	159.502	610.788	1017.505	93.555	605.868	862.879	163.643	430.486	0.000	0.000	0.000	982.136	210.606	291.292	988.660	255.601	321.691	970.042	300.083	254.442	964.204	253.723	222.949	871.241	419.917	70.881	906.152	438.587	75.583	938.973	413.977	62.968	846.627	273.601	18.730	868.254	227.540	12.061	946.891	287.030	19.278	672.464	22.818	709.371	674.557	76.789	689.613	698.761	49.094	610.906	692.382	-8.104	628.323	862.324	-50.873	460.325	738.607	-79.166	454.538	732.713	27.401	396.254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.088	362.045	102.076	863.530	347.202	112.796	985.640	145.794	415.926	788.031	-90.094	378.801
220	1.09500	860.155	-72.262	1278.932	846.436	-98.355	1077.428	875.668	26.057	1361.782	874.501	97.157	1182.062	955.695	-27.681	891.163	766.161	-31.120	891.675	903.764	130.322	944.004	809.258	138.130	933.829	995.651	44.608	950.303	706.881	52.951	943.998	1010.234	-39.963	1330.292	727.400	6.819	1341.009	1030.822	66.850	695.301	1034.319	130.551	709.486	1012.732	146.280	615.805	1016.673	80.569	609.083	862.725	157.958	436.128	0.000	0.000	0.000	982.635	205.924	296.859	987.887	250.736	327.992	969.441	295.301	260.638	964.779	249.051	228.632	871.626	415.657	78.101	906.232	433.954	83.495	939.010	410.242	69.775	847.165	272.968	19.346	868.373	227.094	11.957	947.257	285.480	20.231	671.926	3.683	714.513	673.757	57.520	694.136	698.301	28.972	615.770	691.277	-28.137	634.200	861.431	-72.569	466.670	738.422	-100.145	460.397	732.978	5.222	395.813	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.573	357.313	107.798	864.193	341.972	117.255	985.469	139.571	421.103	788.193	-113.694	384.130
221	1.10000	859.463	-89.462	1283.323	845.392	-116.075	1082.242	875.389	8.886	1365.468	875.360	79.246	1185.189	955.231	-46.735	894.272	766.218	-49.215	895.954	903.903	110.951	947.420	809.425	119.202	938.079	995.409	24.701	953.365	706.825	34.374	948.806	1009.278	-57.945	1334.383	727.248	-9.405	1344.828	1030.206	51.091	698.414	1034.228	114.435	714.211	1012.731	132.765	621.099	1015.925	67.104	612.426	862.568	151.558	442.327	0.000	0.000	0.000	982.871	200.647	302.939	987.318	245.416	334.295	968.731	290.003	267.096	965.407	244.219	234.836	871.999	410.725	85.732	906.875	428.599	92.164	939.404	405.390	77.268	847.502	272.125	20.159	867.918	226.954	11.809	947.649	283.530	21.082	671.406	-15.459	719.649	672.823	38.063	698.670	697.704	8.813	620.669	691.850	-48.054	639.397	860.425	-93.904	472.900	738.163	-120.319	465.960	733.357	-17.043	394.907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.809	351.860	113.415	864.628	336.079	122.319	985.311	132.634	426.801	787.546	-136.667	389.166
222	1.10500	858.482	-106.697	1287.739	844.344	-133.833	1086.864	874.986	-8.395	1369.067	876.093	61.323	1188.306	954.717	-65.788	897.757	766.057	-67.217	900.152	903.962	91.724	950.806	809.498	100.213	942.243	995.237	4.960	956.335	706.888	15.670	953.672	1008.445	-75.975	1338.434	727.047	-25.987	1348.535	1029.585	35.366	701.558	1033.911	98.193	718.945	1012.623	119.039	626.349	1015.286	53.536	616.164	862.386	144.410	448.867	0.000	0.000	0.000	983.244	194.786	309.214	986.629	239.425	340.678	967.976	284.029	273.458	966.144	238.412	240.995	872.566	404.936	93.585	907.165	421.993	101.394	940.217	399.427	85.778	847.601	270.913	20.986	867.647	226.445	11.572	948.344	281.141	22.114	670.892	-34.710	724.780	671.912	18.559	703.296	697.004	-11.210	625.490	691.571	-67.913	644.874	859.868	-115.040	478.830	737.869	-139.792	471.159	733.861	-39.172	393.628	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.109	345.628	119.322	865.107	329.737	127.060	984.967	125.144	432.841	787.132	-159.063	394.112
223	1.11000	857.808	-123.930	1292.017	843.362	-151.563	1091.540	874.725	-25.659	1372.633	876.657	43.357	1191.408	954.109	-84.875	901.268	765.905	-86.629	905.211	903.957	72.252	954.183	809.638	81.198	946.301	995.127	-14.620	959.500	707.140	-2.671	958.021	1007.220	-94.067	1342.342	727.059	-42.443	1352.051	1029.065	19.468	704.850	1033.710	81.961	723.749	1012.423	105.085	631.609	1014.735	39.875	619.938	862.004	136.400	455.584	0.000	0.000	0.000	983.595	188.289	315.595	985.418	232.866	347.525	967.207	277.291	280.082	966.797	231.872	247.366	873.344	398.608	102.117	908.715	415.328	110.926	941.036	392.897	94.527	847.905	269.478	22.028	867.498	225.873	11.329	947.566	277.814	23.879	670.479	-54.112	729.892	670.930	-0.951	707.909	696.175	-31.168	630.278	691.275	-87.760	650.194	859.407	-135.773	484.235	737.478	-158.571	475.827	734.939	-61.586	391.448	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.448	338.775	125.280	865.530	322.639	131.934	984.710	116.938	438.995	786.349	-181.063	398.705
224	1.11500	857.012	-141.352	1296.082	842.361	-169.480	1096.260	874.285	-43.267	1375.900	877.272	25.331	1194.465	953.464	-103.792	904.870	765.749	-105.120	909.940	903.837	52.300	957.280	809.717	61.786	949.883	994.936	-34.008	962.477	707.467	-21.152	962.527	1006.411	-112.053	1346.148	726.945	-59.192	1355.505	1028.686	3.605	708.049	1033.265	65.586	728.429	1012.303	90.912	636.964	1014.486	25.957	623.688	861.464	127.415	462.251	0.000	0.000	0.000	983.990	181.180	322.109	984.542	225.732	354.230	966.257	269.949	286.620	967.545	224.604	253.718	874.347	391.610	111.204	909.732	407.122	121.087	941.965	385.285	103.771	848.182	267.806	23.264	867.338	225.261	11.161	948.089	274.637	25.719	670.082	-73.449	734.840	669.855	-20.518	712.469	695.376	-50.974	635.013	690.879	-107.467	655.302	857.726	-155.146	489.284	736.982	-176.652	479.979	734.835	-83.507	389.383	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.780	331.188	131.743	866.236	315.037	137.062	984.460	108.306	445.128	785.584	-202.456	403.041
225	1.12000	856.341	-158.693	1300.049	840.914	-187.757	1100.733	874.065	-60.577	1379.179	877.552	7.229	1197.332	952.720	-122.866	908.466	765.664	-123.509	914.655	903.900	33.113	960.517	810.058	42.856	953.611	994.846	-53.366	965.444	707.597	-39.265	967.058	1005.587	-130.006	1349.703	726.686	-76.070	1358.699	1028.397	-12.367	711.294	1032.922	49.242	733.100	1011.930	76.625	642.264	1014.049	11.927	627.452	860.805	117.547	468.709	0.000	0.000	0.000	984.448	173.497	328.785	983.508	217.969	361.105	965.448	261.997	293.140	968.174	216.725	260.278	875.409	383.721	120.699	910.832	397.904	131.705	943.043	376.771	113.384	848.685	265.961	25.125	867.441	224.811	11.004	948.504	271.402	28.212	669.697	-92.860	739.687	668.969	-40.060	717.034	694.482	-70.665	639.597	690.656	-127.192	660.279	856.610	-174.062	493.659	736.405	-194.247	483.605	734.480	-105.274	386.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.135	322.708	138.110	867.603	305.629	140.394	984.133	98.896	451.234	784.509	-223.389	407.033
226	1.12500	855.598	-175.905	1303.724	839.721	-205.098	1104.738	873.958	-77.790	1382.224	878.032	-10.706	1200.165	952.014	-141.568	911.602	765.488	-141.867	919.123	904.020	13.919	963.573	810.401	23.871	957.169	994.747	-72.752	968.244	708.162	-56.922	970.930	1004.721	-148.048	1353.166	726.484	-92.987	1361.683	1028.136	-28.377	714.418	1032.467	32.754	737.620	1011.538	62.102	647.395	1013.642	-2.255	631.147	860.246	106.732	474.722	0.000	0.000	0.000	984.601	165.210	335.443	982.387	209.167	367.672	964.726	253.308	299.679	968.503	208.311	266.681	876.256	374.888	130.735	912.244	388.205	142.074	944.012	367.845	123.229	849.060	263.424	27.650	867.516	223.776	10.951	948.923	268.374	31.103	669.317	-112.211	744.424	668.054	-59.644	721.441	693.584	-90.282	644.107	690.436	-146.718	665.098	855.702	-192.359	497.139	735.758	-211.350	486.717	733.978	-126.932	384.169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.543	313.526	144.825	868.187	296.495	145.510	983.844	88.833	457.160	783.584	-243.838	410.509
227	1.13000	854.978	-192.754	1307.000	838.410	-222.973	1108.611	873.834	-95.235	1384.931	878.350	-28.582	1202.804	951.404	-160.381	914.579	765.427	-160.119	923.583	904.311	-5.229	966.468	810.879	4.986	960.433	994.510	-92.098	971.022	708.778	-74.306	974.594	1003.504	-166.016	1356.429	726.315	-110.022	1364.454	1027.978	-44.339	717.457	1032.432	16.564	741.982	1011.159	47.348	652.363	1013.401	-16.594	634.827	859.564	94.946	480.551	0.000	0.000	0.000	984.564	156.147	341.868	980.903	200.147	374.157	964.230	244.130	305.988	968.963	199.181	273.024	876.638	365.327	141.221	912.922	377.785	153.291	944.650	358.579	133.247	849.188	260.053	30.856	867.830	222.342	11.184	948.801	264.776	34.361	669.066	-131.577	748.959	667.117	-79.137	725.798	692.725	-109.708	648.377	690.272	-166.102	669.651	854.709	-210.050	499.430	734.990	-228.184	489.324	733.090	-148.615	381.413	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.891	303.913	151.731	868.654	287.023	151.467	983.538	77.740	462.652	782.736	-263.737	413.763
