NO_OF_FRAMES	208
NO_OF_CAMERAS	24
NO_OF_MARKERS	39
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:29:23.061	241358.03123630
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
278	1.38500	861.854	-1407.944	1311.212	874.525	-1452.371	1124.122	833.502	-1305.016	1379.605	813.648	-1253.604	1192.619	937.122	-1399.329	921.372	756.277	-1412.691	907.718	884.759	-1247.928	965.066	792.953	-1249.978	959.686	977.184	-1320.757	977.879	695.624	-1341.643	958.270	983.270	-1318.283	1359.194	709.966	-1379.273	1358.322	1005.575	-1388.065	740.516	1015.013	-1328.003	716.037	987.140	-1364.552	630.522	989.603	-1423.739	661.134	839.661	-1452.928	482.750	955.584	-1478.120	474.782	956.917	-1503.457	329.658	949.572	-1449.629	322.698	931.486	-1465.684	242.847	938.927	-1521.569	251.527	832.618	-1519.073	33.914	866.084	-1496.256	28.637	901.401	-1521.643	32.048	831.530	-1670.640	81.031	855.680	-1713.115	98.639	926.411	-1649.620	69.506	654.978	-1275.159	727.337	649.964	-1225.487	756.665	671.122	-1179.704	684.831	671.896	-1230.649	652.415	824.295	-1086.210	506.880	707.042	-1111.743	481.544	699.068	-981.187	426.885	906.329	-1534.914	89.600	832.277	-1550.986	111.044	906.398	-1533.271	430.443	759.218	-1090.525	398.682
279	1.39000	862.459	-1429.371	1311.274	874.676	-1473.683	1124.049	834.633	-1326.296	1379.128	814.098	-1275.000	1192.564	936.972	-1420.996	920.691	756.380	-1434.439	906.934	885.268	-1269.346	964.505	792.851	-1271.611	959.938	977.516	-1342.614	977.440	695.535	-1363.093	958.064	983.899	-1339.658	1358.890	710.470	-1400.626	1358.551	1005.287	-1408.474	739.324	1014.576	-1347.926	715.858	987.469	-1383.631	629.099	990.936	-1443.029	658.921	839.187	-1470.078	478.636	955.614	-1496.068	471.841	957.247	-1526.568	328.599	948.902	-1473.233	319.402	929.973	-1493.381	240.122	938.865	-1548.699	251.106	833.002	-1557.907	34.116	866.816	-1535.815	26.969	901.493	-1561.347	31.847	830.879	-1706.883	89.650	854.833	-1748.545	109.418	925.832	-1687.521	76.568	655.808	-1297.136	726.839	650.350	-1247.403	755.850	671.288	-1201.694	684.023	672.650	-1252.754	651.847	824.933	-1108.503	506.938	708.134	-1132.939	481.389	700.009	-1001.075	430.533	906.760	-1571.457	90.459	832.550	-1585.901	113.065	907.100	-1552.984	428.785	760.251	-1109.544	399.114
280	1.39500	862.976	-1450.462	1310.929	874.793	-1494.860	1123.546	835.223	-1347.570	1378.852	814.461	-1296.329	1192.183	936.752	-1442.582	919.791	756.120	-1455.900	906.100	885.535	-1290.639	964.209	793.161	-1293.071	959.784	977.842	-1364.366	976.763	695.632	-1384.491	957.705	984.724	-1361.384	1358.485	711.016	-1421.934	1358.515	1005.438	-1428.940	737.477	1014.170	-1367.860	715.006	987.719	-1402.546	627.664	992.158	-1462.279	656.428	838.528	-1487.375	474.491	955.938	-1513.615	468.912	957.597	-1549.030	327.827	948.333	-1496.488	316.348	929.573	-1520.452	237.952	939.703	-1574.938	251.168	833.683	-1595.608	34.651	867.435	-1573.763	26.687	902.147	-1599.293	32.657	830.680	-1740.805	98.102	854.238	-1781.219	120.312	925.459	-1723.172	84.147	656.465	-1319.388	725.997	650.711	-1269.504	754.836	671.389	-1223.960	682.741	673.406	-1275.114	650.878	825.553	-1131.375	506.265	709.091	-1154.567	480.989	701.129	-1021.482	434.267	907.098	-1606.308	92.175	832.757	-1619.123	115.438	907.850	-1571.767	427.543	760.742	-1129.240	398.957
281	1.40000	863.426	-1471.771	1310.496	874.943	-1516.031	1122.763	835.560	-1368.930	1378.443	815.006	-1317.672	1191.530	936.701	-1464.069	918.670	755.773	-1477.018	905.315	885.879	-1312.092	963.952	793.294	-1314.334	959.319	978.039	-1385.948	975.787	695.528	-1405.666	957.286	985.466	-1382.737	1357.584	711.530	-1443.362	1358.256	1005.955	-1448.917	734.736	1013.788	-1387.637	713.714	987.730	-1421.225	625.961	993.415	-1481.451	653.527	837.866	-1504.815	470.312	956.670	-1530.877	466.107	958.077	-1571.842	327.195	948.028	-1519.727	313.552	929.668	-1546.995	236.403	940.088	-1600.884	251.943	834.190	-1629.950	36.497	867.958	-1610.039	26.231	902.704	-1635.425	34.149	829.795	-1773.323	106.390	853.200	-1813.212	130.280	925.062	-1757.689	91.297	657.602	-1341.465	724.891	651.162	-1291.571	753.375	671.470	-1246.385	680.984	674.253	-1297.659	649.532	826.217	-1154.831	505.208	710.176	-1176.512	480.434	703.381	-1042.387	437.606	907.331	-1639.527	94.254	832.949	-1650.775	118.057	908.056	-1591.563	425.966	760.776	-1149.571	398.488
282	1.40500	863.865	-1493.023	1309.593	875.001	-1537.221	1121.588	836.511	-1390.303	1377.399	815.627	-1338.909	1190.812	936.575	-1485.455	917.432	755.688	-1498.199	904.489	885.675	-1333.051	963.162	793.368	-1335.388	958.558	978.309	-1407.443	974.611	695.622	-1426.674	956.787	986.345	-1404.191	1356.507	712.111	-1464.722	1357.733	1006.619	-1469.315	732.405	1013.690	-1407.461	711.645	988.147	-1439.830	623.652	994.938	-1500.656	650.147	837.182	-1522.365	466.193	957.352	-1548.447	463.098	958.539	-1594.584	326.848	948.102	-1542.855	311.008	930.041	-1573.340	235.500	940.521	-1626.110	252.581	834.432	-1664.514	37.179	867.834	-1644.888	26.504	902.961	-1669.185	35.830	829.769	-1803.527	113.614	852.642	-1841.586	139.691	924.013	-1789.317	97.877	658.226	-1363.793	723.482	651.510	-1313.684	751.616	671.645	-1268.804	679.011	674.957	-1320.343	647.807	826.822	-1178.585	503.530	711.677	-1198.740	479.587	704.443	-1063.728	441.380	907.373	-1670.521	96.564	833.127	-1680.879	120.674	908.083	-1610.638	424.925	760.571	-1170.395	397.617
283	1.41000	864.293	-1514.422	1308.484	875.023	-1558.347	1120.089	836.935	-1411.622	1376.503	816.155	-1360.101	1189.799	936.514	-1506.807	916.112	755.802	-1519.740	903.494	885.991	-1353.843	961.855	793.597	-1356.290	957.507	978.385	-1428.711	973.252	695.806	-1447.603	955.993	986.886	-1425.985	1355.055	712.784	-1486.066	1356.976	1007.529	-1489.738	729.348	1013.487	-1426.964	709.656	988.873	-1458.598	620.988	996.062	-1519.491	646.653	836.678	-1540.195	462.024	958.259	-1566.492	460.044	958.912	-1617.227	326.581	948.690	-1566.133	309.289	930.534	-1598.703	234.585	940.808	-1651.064	253.293	834.669	-1695.985	38.768	868.094	-1676.488	27.498	903.173	-1700.549	37.565	828.562	-1831.693	120.970	852.913	-1868.656	147.464	924.068	-1819.391	103.446	658.917	-1386.067	721.757	651.843	-1335.742	749.505	671.913	-1291.264	676.556	675.730	-1343.080	645.947	827.585	-1202.780	501.453	712.806	-1221.368	478.508	705.207	-1085.656	445.053	907.386	-1699.801	98.457	833.258	-1709.011	123.143	907.955	-1630.824	423.882	760.402	-1191.792	396.212
284	1.41500	864.698	-1535.669	1307.004	875.125	-1579.387	1118.246	837.709	-1432.937	1375.305	816.715	-1380.708	1188.659	936.539	-1527.855	914.660	756.081	-1540.158	902.792	886.247	-1374.580	960.214	793.640	-1376.988	956.117	978.433	-1449.738	971.721	695.846	-1468.355	955.207	987.913	-1447.565	1353.464	713.563	-1507.724	1355.877	1008.840	-1509.300	725.479	1013.389	-1446.253	707.379	988.648	-1477.448	617.759	996.386	-1538.611	642.530	836.449	-1558.134	457.802	959.793	-1585.656	457.106	959.219	-1639.897	326.567	949.806	-1589.022	307.958	931.641	-1623.214	233.791	941.639	-1675.185	254.106	834.328	-1724.599	40.071	868.644	-1706.838	28.003	903.021	-1729.434	38.571	828.455	-1858.130	126.108	853.146	-1894.529	153.387	924.954	-1845.760	108.113	659.420	-1408.229	719.784	652.058	-1357.699	747.117	672.205	-1313.729	673.975	676.406	-1365.752	643.716	828.148	-1227.414	498.625	713.950	-1244.351	476.959	706.317	-1108.188	448.497	907.353	-1726.951	99.523	833.502	-1735.229	124.999	908.047	-1651.091	423.108	759.795	-1213.777	394.447
285	1.42000	865.064	-1557.195	1305.347	875.083	-1600.373	1116.103	838.402	-1454.411	1373.750	817.376	-1401.750	1187.357	936.540	-1548.734	913.080	756.031	-1561.112	901.920	886.221	-1395.068	958.453	793.747	-1397.886	954.038	978.351	-1470.420	969.995	695.967	-1488.997	954.152	988.738	-1469.374	1351.660	714.220	-1529.094	1354.610	1009.876	-1529.154	722.113	1013.928	-1465.931	704.568	989.773	-1495.946	614.501	998.043	-1557.303	638.373	836.675	-1576.526	453.769	960.493	-1605.413	454.632	959.337	-1662.969	326.287	950.739	-1612.024	307.143	932.780	-1647.228	233.221	941.726	-1698.990	254.481	833.938	-1750.582	40.732	868.012	-1733.415	27.902	902.594	-1756.198	38.504	828.559	-1882.583	129.533	853.502	-1918.498	157.318	923.691	-1871.599	109.453	659.692	-1430.327	717.542	652.195	-1379.568	744.500	672.591	-1336.066	671.141	676.921	-1388.360	641.154	828.993	-1252.393	495.391	715.079	-1267.670	474.967	707.523	-1131.305	451.630	907.461	-1752.083	99.792	833.685	-1759.587	125.990	907.857	-1671.824	422.387	759.503	-1236.175	392.139
286	1.42500	865.346	-1578.498	1303.303	875.018	-1621.285	1113.587	839.303	-1475.796	1371.997	818.170	-1422.767	1185.803	936.701	-1569.351	911.588	755.998	-1582.117	900.842	886.228	-1415.238	956.495	793.657	-1418.386	951.958	978.240	-1490.890	968.178	695.997	-1509.572	952.874	989.680	-1491.296	1349.470	714.844	-1550.452	1352.960	1011.402	-1548.799	717.817	1014.483	-1485.275	701.660	990.631	-1514.392	611.150	1000.085	-1576.148	634.203	837.217	-1595.254	449.990	961.025	-1626.173	452.873	959.537	-1685.449	326.112	951.658	-1634.454	306.156	933.727	-1670.136	232.756	941.550	-1721.821	254.349	834.034	-1774.170	40.550	869.346	-1752.282	33.797	902.546	-1779.376	37.521	828.623	-1904.906	131.115	853.761	-1940.700	158.928	923.655	-1894.709	109.723	659.769	-1452.335	715.020	652.325	-1401.294	741.624	672.997	-1358.400	667.929	677.320	-1410.859	638.464	829.576	-1277.721	491.438	716.080	-1291.495	472.402	718.181	-1167.170	397.553	907.730	-1775.410	99.505	833.926	-1781.931	126.017	907.465	-1692.876	421.659	759.318	-1258.878	389.429
287	1.43000	865.615	-1599.940	1300.951	874.962	-1642.287	1110.872	840.218	-1497.290	1370.041	818.691	-1443.733	1184.206	936.766	-1589.752	909.709	755.955	-1602.906	899.695	886.380	-1435.576	954.071	793.777	-1439.218	949.695	978.163	-1510.815	966.231	695.885	-1530.016	951.254	990.664	-1513.300	1347.024	715.404	-1571.707	1351.160	1012.736	-1568.926	713.811	1015.031	-1505.119	698.906	992.527	-1532.040	607.783	1003.015	-1594.485	629.733	838.235	-1614.614	447.160	961.260	-1648.060	452.018	960.189	-1707.348	325.573	952.814	-1656.855	305.680	935.333	-1691.771	232.205	942.103	-1743.601	253.867	834.089	-1795.145	39.307	863.261	-1774.869	30.314	902.720	-1800.840	36.064	828.519	-1925.324	130.418	853.724	-1961.033	158.322	923.647	-1915.287	108.438	659.670	-1474.288	712.315	652.175	-1423.060	738.538	673.224	-1380.746	664.600	677.436	-1433.822	635.640	830.660	-1303.359	486.767	716.920	-1315.779	469.223	718.293	-1189.881	399.296	907.901	-1796.433	98.026	834.300	-1802.108	124.935	907.204	-1714.212	421.125	758.798	-1282.067	386.451
288	1.43500	865.978	-1621.264	1298.336	874.858	-1663.123	1107.768	841.051	-1518.789	1367.903	819.361	-1464.585	1182.315	936.650	-1609.188	907.840	755.962	-1623.651	898.262	886.216	-1455.769	951.641	793.632	-1459.437	947.073	977.925	-1530.635	964.041	695.750	-1550.251	949.551	991.612	-1535.191	1344.461	715.949	-1593.031	1348.998	1013.608	-1588.996	709.910	1016.570	-1524.922	695.207	992.741	-1551.291	604.378	1003.590	-1614.395	625.266	839.070	-1634.590	446.627	961.349	-1670.709	451.297	960.238	-1729.364	324.313	953.592	-1678.153	304.800	936.272	-1712.361	231.011	941.960	-1764.701	252.366	834.578	-1813.304	36.989	872.989	-1798.194	22.704	902.640	-1818.167	33.038	829.527	-1944.453	126.696	854.608	-1981.491	154.343	923.761	-1934.701	106.068	659.430	-1496.296	709.627	651.188	-1445.219	735.566	673.408	-1403.142	661.103	677.350	-1456.390	632.312	831.561	-1329.112	482.059	717.503	-1340.584	465.550	718.433	-1213.627	400.583	907.975	-1814.740	95.654	834.205	-1822.362	121.796	906.618	-1735.187	420.345	758.283	-1305.629	383.088
289	1.44000	866.319	-1642.716	1295.456	874.676	-1683.843	1104.373	841.874	-1540.372	1365.455	819.920	-1485.463	1180.512	937.052	-1629.378	906.141	756.043	-1644.363	896.493	885.956	-1475.175	949.024	793.371	-1479.474	944.168	977.905	-1550.155	961.641	695.755	-1570.664	947.295	992.432	-1557.365	1341.626	716.509	-1614.278	1346.612	1015.439	-1609.134	705.926	1017.732	-1544.924	692.002	993.252	-1571.189	600.886	1004.324	-1634.410	621.478	839.357	-1655.807	447.741	960.857	-1693.140	450.404	960.583	-1749.830	322.795	955.285	-1698.294	303.349	936.860	-1731.518	229.258	941.858	-1784.185	249.913	835.863	-1827.990	34.004	873.454	-1814.739	19.488	902.871	-1836.360	30.305	828.090	-1961.248	123.321	853.252	-1997.690	150.802	923.214	-1952.716	102.057	659.482	-1518.133	706.581	651.004	-1466.901	731.889	673.337	-1425.795	657.054	677.091	-1479.311	629.053	832.012	-1355.426	476.382	717.618	-1365.974	461.327	718.561	-1238.185	401.293	908.296	-1831.918	92.452	834.438	-1840.127	117.738	905.946	-1756.527	419.228	757.650	-1329.942	379.277
290	1.44500	866.538	-1664.125	1292.273	874.508	-1704.566	1100.703	842.797	-1561.963	1362.753	820.787	-1506.278	1177.962	937.420	-1649.142	904.010	756.036	-1664.915	894.520	885.513	-1494.811	945.833	793.056	-1499.447	940.983	977.334	-1568.103	958.768	695.769	-1590.935	944.730	993.462	-1579.373	1338.434	717.381	-1635.417	1343.856	1017.051	-1628.837	703.339	1019.163	-1564.605	688.510	993.679	-1591.722	598.071	1004.954	-1654.778	619.112	839.556	-1678.010	448.840	959.817	-1715.720	449.615	960.454	-1769.535	320.245	955.867	-1717.815	301.996	937.324	-1749.762	226.857	941.612	-1802.213	246.780	835.591	-1844.617	29.288	869.885	-1827.888	16.222	903.488	-1850.952	25.977	827.883	-1976.524	117.719	852.534	-2013.103	145.226	923.972	-1966.028	97.291	658.921	-1540.397	703.243	650.957	-1488.444	727.931	673.514	-1448.509	652.726	676.660	-1502.444	625.105	832.814	-1382.096	470.519	717.698	-1391.753	456.570	718.644	-1263.553	401.012	908.607	-1847.456	88.434	834.747	-1855.752	113.527	905.036	-1777.367	417.605	756.978	-1354.892	375.042
291	1.45000	866.871	-1685.506	1288.866	874.113	-1724.653	1096.678	843.744	-1583.643	1360.002	821.486	-1526.995	1175.604	937.871	-1668.926	901.833	756.161	-1685.344	892.223	885.078	-1514.315	942.322	792.545	-1519.422	937.602	977.124	-1587.036	955.841	695.496	-1611.160	941.867	994.324	-1601.577	1335.123	717.885	-1656.653	1340.945	1018.304	-1647.851	701.744	1020.414	-1583.813	685.577	993.307	-1612.505	596.202	1004.962	-1675.184	618.237	839.606	-1700.870	449.427	959.478	-1739.056	448.729	960.418	-1788.389	317.217	956.126	-1736.609	299.998	937.654	-1766.669	224.326	941.796	-1819.948	243.114	835.810	-1857.708	24.706	869.842	-1839.159	11.830	904.893	-1863.553	21.244	828.888	-1990.494	110.227	851.926	-2027.778	137.974	923.287	-1981.653	90.587	658.884	-1562.566	699.643	650.663	-1510.375	723.672	673.747	-1471.358	648.271	676.163	-1525.674	621.255	832.660	-1409.189	464.770	717.445	-1417.963	451.434	718.718	-1289.611	400.107	908.993	-1861.204	83.631	834.976	-1869.619	108.462	904.492	-1798.626	415.656	756.289	-1380.400	370.485
292	1.45500	866.945	-1706.490	1285.004	873.972	-1745.242	1092.513	844.663	-1605.276	1356.905	821.770	-1547.538	1173.082	938.482	-1688.790	899.373	756.226	-1705.693	889.600	884.455	-1533.846	938.518	792.202	-1539.196	933.759	976.943	-1605.719	952.547	695.314	-1631.350	938.612	995.261	-1623.672	1331.515	718.540	-1677.816	1337.641	1019.093	-1666.465	701.149	1020.857	-1603.100	683.300	992.595	-1633.718	594.959	1005.085	-1695.984	618.015	839.600	-1724.171	449.590	958.846	-1761.391	447.501	960.876	-1807.396	313.851	956.549	-1755.108	298.069	938.084	-1782.872	221.512	942.068	-1836.687	238.949	836.457	-1868.697	19.244	872.524	-1844.490	7.871	903.537	-1870.053	13.257	828.807	-2002.542	102.911	851.876	-2040.469	129.943	923.863	-1993.110	83.271	658.515	-1584.998	695.935	650.311	-1532.393	719.129	673.783	-1494.471	643.353	675.740	-1549.045	616.781	833.426	-1436.074	457.754	717.105	-1444.515	445.878	718.421	-1316.364	398.603	909.745	-1873.835	78.349	835.324	-1882.133	102.631	904.096	-1819.664	413.023	755.419	-1406.562	365.714
293	1.46000	867.269	-1727.838	1281.034	873.859	-1765.904	1088.132	845.977	-1626.661	1353.775	822.574	-1568.194	1170.225	939.287	-1708.215	896.807	756.457	-1725.854	886.712	883.827	-1553.209	934.508	791.557	-1558.953	929.644	976.487	-1624.549	949.106	695.150	-1651.284	935.273	996.161	-1645.776	1327.814	719.115	-1698.985	1334.053	1020.014	-1685.235	700.341	1020.547	-1622.280	680.900	991.440	-1655.467	593.829	1005.156	-1716.796	618.100	839.519	-1747.835	449.527	958.515	-1784.089	446.383	961.068	-1825.897	310.053	957.116	-1773.185	296.047	938.504	-1798.054	218.291	942.377	-1852.837	234.245	837.348	-1877.248	13.035	871.511	-1858.372	0.638	905.269	-1882.954	9.144	828.723	-2013.214	94.741	851.524	-2051.735	121.067	923.847	-2004.076	75.311	658.509	-1607.597	691.796	650.135	-1554.476	714.343	673.904	-1517.727	637.868	675.541	-1572.612	612.307	833.427	-1463.864	450.693	716.614	-1471.392	440.003	718.259	-1343.608	396.470	910.967	-1885.372	72.360	835.716	-1893.351	96.279	903.921	-1840.742	409.590	754.429	-1432.974	360.870
294	1.46500	867.595	-1749.244	1276.797	873.784	-1786.511	1083.547	847.002	-1648.182	1350.193	823.620	-1588.928	1166.945	942.741	-1732.261	895.242	756.638	-1745.952	883.533	882.995	-1572.654	930.130	790.784	-1578.607	925.338	976.130	-1643.004	945.337	694.979	-1671.270	931.402	996.875	-1667.577	1323.603	719.790	-1719.991	1330.187	1020.812	-1704.248	699.573	1019.603	-1641.715	678.606	989.815	-1678.477	592.429	1005.057	-1737.553	618.090	839.553	-1771.722	449.118	958.085	-1806.092	445.043	961.546	-1843.467	305.736	958.153	-1790.425	293.422	939.174	-1812.612	214.900	942.685	-1868.471	229.246	838.387	-1884.479	10.385	872.055	-1866.267	-1.720	905.956	-1891.772	5.586	828.371	-2022.426	85.945	850.922	-2061.792	110.819	923.931	-2013.661	66.243	658.499	-1630.062	687.493	649.968	-1576.627	709.137	674.068	-1541.144	632.146	675.373	-1596.214	607.272	833.532	-1491.876	443.537	715.795	-1498.637	433.883	717.899	-1371.284	393.845	911.432	-1894.601	66.445	835.957	-1903.363	90.902	904.253	-1861.847	405.481	753.802	-1460.169	355.221
295	1.47000	867.979	-1770.603	1272.297	873.714	-1807.076	1078.666	847.689	-1669.433	1345.839	825.222	-1609.731	1163.023	943.685	-1752.096	892.337	756.813	-1765.975	880.066	882.195	-1592.082	925.730	790.148	-1598.223	920.698	975.641	-1661.823	941.485	694.849	-1691.036	927.322	997.802	-1689.945	1319.383	720.326	-1740.927	1326.125	1020.796	-1722.953	698.685	1018.262	-1661.599	676.270	988.609	-1700.845	591.349	1004.865	-1759.309	618.434	839.688	-1795.571	448.318	957.957	-1827.713	443.257	961.436	-1860.594	301.250	958.491	-1807.313	290.825	939.924	-1826.674	211.561	942.741	-1882.449	223.850	839.085	-1888.271	8.736	873.587	-1871.266	-2.311	906.371	-1894.772	2.675	827.762	-2032.272	74.040	850.185	-2071.623	98.416	922.582	-2022.319	54.058	658.522	-1652.618	682.911	649.955	-1598.790	703.673	673.977	-1564.655	626.240	674.973	-1620.100	602.270	833.644	-1520.571	435.304	714.948	-1526.290	427.569	717.482	-1399.615	390.733	912.056	-1903.608	60.923	836.516	-1912.875	85.340	904.650	-1882.269	400.943	753.004	-1487.636	349.836
296	1.47500	868.290	-1792.002	1267.696	873.633	-1827.670	1073.678	848.764	-1690.848	1341.653	826.657	-1631.305	1159.248	944.453	-1772.007	889.115	756.978	-1786.001	876.328	881.520	-1611.349	921.138	789.418	-1617.725	915.912	975.133	-1680.439	937.413	694.741	-1710.801	923.177	998.829	-1712.239	1314.971	720.851	-1761.735	1321.823	1021.094	-1742.723	697.680	1016.950	-1681.731	673.793	987.539	-1723.526	589.965	1004.011	-1780.904	618.355	839.875	-1819.787	446.729	957.968	-1848.475	440.601	961.460	-1877.597	296.810	960.370	-1824.700	288.341	940.578	-1840.540	208.397	942.728	-1896.400	218.682	839.201	-1891.178	7.168	873.073	-1874.585	-2.467	906.124	-1898.302	0.522	826.943	-2038.972	62.098	849.097	-2081.104	82.881	922.547	-2027.546	42.288	658.676	-1675.027	678.076	650.117	-1620.911	697.868	674.298	-1588.137	619.909	674.831	-1644.050	596.675	833.895	-1549.047	427.783	713.648	-1554.292	421.186	717.034	-1428.426	387.159	911.486	-1909.931	55.183	836.844	-1921.673	79.511	904.979	-1902.031	396.207	752.073	-1515.660	343.924
297	1.48000	868.612	-1813.298	1262.859	873.469	-1848.450	1068.463	849.613	-1712.088	1337.328	827.578	-1652.283	1155.737	945.038	-1791.815	885.463	757.091	-1805.919	872.365	880.963	-1630.383	916.560	788.643	-1636.996	910.951	974.763	-1699.450	933.375	694.507	-1730.498	918.625	999.824	-1734.686	1310.558	721.438	-1782.433	1317.420	1020.777	-1762.670	696.297	1015.653	-1702.118	671.122	988.353	-1745.243	588.078	1002.873	-1802.943	618.390	840.684	-1842.731	444.552	958.524	-1868.493	437.737	960.733	-1893.898	292.459	960.817	-1840.790	285.870	940.505	-1853.504	205.344	941.999	-1909.829	213.672	838.613	-1894.639	5.887	872.135	-1877.156	-1.655	905.341	-1902.134	-0.535	826.631	-2046.185	48.330	848.146	-2090.701	65.486	921.647	-2033.684	29.469	658.737	-1697.484	673.082	650.479	-1642.973	691.799	674.341	-1611.799	613.229	674.623	-1668.118	591.043	833.210	-1578.178	420.288	712.358	-1582.671	414.416	716.470	-1457.706	383.245	909.592	-1916.499	49.574	836.401	-1929.825	74.306	905.701	-1921.927	391.328	750.840	-1544.109	338.371
298	1.48500	868.835	-1834.627	1257.870	873.892	-1870.147	1063.060	850.037	-1733.816	1333.104	828.814	-1672.809	1151.296	945.786	-1811.445	881.660	757.385	-1826.515	868.071	880.439	-1649.048	912.144	788.039	-1656.090	905.961	974.424	-1718.255	929.378	694.022	-1749.797	913.787	1000.892	-1757.215	1306.029	721.852	-1803.013	1312.934	1020.135	-1782.862	694.493	1014.599	-1722.666	667.977	988.774	-1767.770	585.680	1001.341	-1825.093	617.657	841.395	-1864.674	442.165	959.417	-1888.091	435.082	960.205	-1911.236	288.969	962.583	-1859.770	285.221	939.394	-1866.058	203.158	940.700	-1923.331	209.597	837.973	-1897.486	5.559	872.398	-1879.909	0.659	904.923	-1907.179	-1.610	825.099	-2053.121	37.104	847.698	-2096.773	50.308	920.714	-2039.358	18.970	658.964	-1719.965	667.852	650.807	-1665.040	685.500	674.396	-1635.513	605.989	674.541	-1692.279	585.199	832.564	-1607.895	412.303	710.753	-1611.464	407.645	715.798	-1487.576	378.983	908.368	-1923.431	46.383	835.448	-1938.284	69.760	906.574	-1942.301	386.713	750.237	-1573.405	332.354
