NO_OF_FRAMES	358
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-24, 11:23:52.016	500228.80772950
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	calc_med_right	calc_back_right	calc_lat_right	forfoot_med_right	toe_right	forfoot_lat_right	mal_med_right	mal_lat_right	mal_lat_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_med_right X	calc_med_right Y	calc_med_right Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_med_right X	mal_med_right Y	mal_med_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
159	0.79000	871.173	1797.696	1499.836	864.281	1744.655	1320.511	907.924	1944.746	1556.262	924.471	1979.966	1365.763	1003.296	1797.432	1013.813	754.308	1807.963	1043.571	935.739	1998.635	1070.509	853.600	2006.718	1079.429	1033.484	1806.182	1103.617	719.430	1844.263	1123.667	1053.309	1837.270	1557.332	724.253	1910.536	1525.487	0.000	0.000	0.000	1040.704	1933.841	733.411	1004.140	2011.833	659.093	1018.008	1951.303	639.873	868.128	2026.264	519.140	994.132	2032.714	514.271	994.451	2095.719	383.714	998.627	2143.134	414.414	981.105	2191.937	346.661	978.354	2146.697	309.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	704.976	1711.010	848.803	702.152	1760.485	814.263	731.267	1716.607	745.078	720.608	1667.370	773.318	871.793	1615.496	653.022	760.774	1604.774	643.031	734.573	1643.003	536.474	745.652	1690.630	560.659	743.944	1732.962	489.276	732.988	1684.638	464.459	817.704	1850.499	177.928	785.948	1882.350	192.308	747.412	1866.340	194.608	792.174	1652.901	178.909	761.404	1609.113	183.532	699.220	1671.696	187.973	830.674	1772.953	237.212	733.738	1804.592	238.278	959.823	2284.664	130.174	937.177	1996.198	443.211	802.391	1555.971	581.385
160	0.79500	869.440	1779.631	1504.042	862.550	1726.179	1325.040	907.502	1926.446	1559.880	925.767	1960.659	1369.209	1002.382	1776.328	1017.964	754.908	1789.053	1049.389	938.029	1978.046	1074.235	855.588	1987.132	1082.968	1030.739	1781.612	1107.989	719.462	1825.974	1128.960	1051.448	1817.791	1562.297	723.793	1894.048	1528.989	0.000	0.000	0.000	1039.737	1918.948	738.924	1003.795	1999.744	667.259	1016.929	1939.648	645.830	867.713	2021.143	528.904	993.713	2025.228	522.464	994.584	2089.535	392.026	998.250	2136.965	423.329	981.892	2185.180	354.736	980.312	2140.475	320.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	705.371	1690.849	855.708	702.253	1740.140	820.987	731.153	1696.074	751.847	721.052	1646.960	780.418	870.863	1594.201	659.567	760.822	1583.850	648.672	735.087	1619.369	540.860	746.080	1667.613	563.914	744.819	1707.963	491.346	733.705	1659.146	467.761	819.953	1816.888	176.426	787.952	1848.922	190.097	749.313	1833.011	192.556	793.741	1619.167	183.032	763.112	1575.602	188.768	701.005	1638.263	191.067	832.320	1740.702	238.113	733.808	1772.129	238.823	960.209	2277.850	137.453	936.210	1990.249	450.974	802.689	1533.505	588.314
161	0.80000	867.832	1761.659	1508.346	860.232	1707.248	1329.256	907.024	1908.161	1563.444	926.988	1941.362	1372.653	1001.016	1754.763	1022.026	754.848	1769.936	1055.293	940.241	1957.518	1077.899	857.597	1967.595	1086.445	1029.589	1759.357	1112.287	719.520	1807.713	1134.315	1049.641	1798.276	1567.192	723.526	1877.518	1532.341	0.000	0.000	0.000	1039.196	1903.628	744.329	1003.664	1987.017	675.458	1016.082	1927.372	652.458	867.028	2014.634	539.108	993.610	2017.064	531.107	995.284	2082.738	400.752	998.287	2130.108	432.023	981.697	2177.886	363.182	980.341	2133.852	328.274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	705.818	1670.690	862.484	702.030	1719.525	827.951	731.046	1675.655	758.483	721.616	1626.553	787.496	872.050	1573.188	666.286	760.613	1563.215	653.904	735.556	1596.029	544.814	746.425	1644.916	566.709	745.745	1683.176	492.982	734.314	1633.721	470.677	821.812	1783.152	175.161	790.440	1815.476	187.251	751.846	1799.249	189.707	795.813	1585.784	186.928	765.201	1542.322	193.774	703.011	1605.094	194.084	833.813	1708.432	237.978	741.177	1740.721	235.578	960.161	2270.751	144.768	935.903	1983.487	458.650	802.841	1511.400	594.847
162	0.80500	866.073	1743.555	1512.449	858.485	1688.852	1333.467	906.509	1889.860	1567.047	928.075	1922.150	1376.082	1001.102	1734.296	1026.145	755.114	1750.962	1060.958	942.465	1936.939	1081.489	859.525	1947.776	1089.934	1028.089	1737.558	1116.516	719.575	1789.632	1139.732	1047.855	1778.930	1571.885	723.152	1860.827	1535.709	0.000	0.000	0.000	1039.171	1888.346	749.897	1003.524	1973.557	683.620	1015.448	1914.533	658.652	866.507	2006.537	549.499	993.867	2008.528	540.106	995.696	2074.752	409.770	998.222	2122.178	440.937	981.664	2169.915	372.072	980.718	2125.460	337.433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	706.359	1650.646	869.048	702.339	1699.569	834.266	730.819	1655.429	764.803	721.998	1606.322	794.040	872.051	1552.389	672.236	760.750	1542.757	658.771	735.934	1572.817	548.333	746.856	1622.105	568.836	746.435	1658.483	494.182	734.893	1608.569	473.253	823.919	1749.713	173.993	791.948	1782.666	185.576	752.414	1767.842	188.867	798.093	1552.792	191.028	767.525	1509.463	198.763	705.149	1572.085	197.001	835.835	1676.921	238.509	743.671	1708.970	234.644	960.080	2262.583	152.214	936.190	1975.955	466.410	802.943	1489.616	600.889
163	0.81000	864.879	1725.854	1516.381	856.620	1670.476	1337.600	905.902	1871.667	1570.389	929.167	1902.996	1379.427	1000.093	1713.664	1030.035	755.239	1731.945	1066.466	944.608	1916.491	1085.062	861.394	1928.117	1093.384	1026.643	1716.010	1120.831	719.500	1771.636	1145.347	1046.117	1759.479	1576.500	722.824	1844.041	1538.930	0.000	0.000	0.000	1038.988	1872.510	755.346	1004.092	1959.798	691.491	1014.938	1901.212	665.094	866.331	1996.770	559.282	993.682	1998.709	548.913	996.254	2065.995	419.100	998.263	2113.541	450.045	981.857	2160.995	381.330	981.656	2116.588	345.947	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	706.911	1630.618	875.261	702.369	1679.444	840.394	730.581	1635.277	770.860	722.416	1586.247	800.393	872.052	1531.761	677.473	760.671	1522.623	663.116	736.182	1549.753	551.342	746.860	1599.708	570.705	747.012	1633.965	495.043	735.660	1583.460	475.127	826.030	1716.556	172.811	794.159	1749.747	182.899	754.401	1734.777	186.695	800.492	1520.119	195.038	769.948	1476.934	203.857	707.517	1539.374	199.897	838.164	1645.665	239.709	745.628	1677.245	233.990	960.285	2253.119	159.822	936.231	1967.166	474.525	803.042	1468.174	606.489
164	0.81500	863.255	1707.887	1520.220	854.793	1652.071	1341.731	905.449	1853.411	1573.902	930.239	1883.751	1382.721	999.387	1692.807	1034.170	755.332	1712.910	1071.631	946.475	1895.925	1088.672	863.029	1908.154	1096.744	1026.264	1695.368	1124.856	719.629	1753.847	1150.694	1044.366	1740.132	1580.886	722.529	1827.135	1542.118	0.000	0.000	0.000	1038.794	1856.351	760.542	1004.415	1945.439	699.222	1014.622	1887.446	671.192	866.070	1985.173	567.824	993.824	1988.693	558.211	996.477	2056.209	428.473	998.598	2104.388	459.465	981.842	2151.198	390.326	982.917	2107.009	355.401	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	707.537	1610.661	881.204	702.425	1659.389	846.355	730.365	1615.377	776.592	722.830	1566.344	806.201	870.924	1511.397	681.753	760.367	1502.822	666.999	736.370	1526.744	553.997	747.048	1577.127	572.031	747.383	1609.544	495.517	736.224	1558.506	476.841	828.266	1683.612	171.555	796.230	1716.823	180.593	756.312	1702.104	184.517	803.397	1487.788	199.038	772.451	1444.613	208.871	709.639	1506.937	202.806	840.049	1614.416	240.489	747.018	1645.582	233.265	960.491	2243.040	167.144	936.772	1957.580	482.462	803.064	1447.032	611.663
165	0.82000	862.067	1689.997	1523.982	852.934	1633.666	1345.858	904.970	1835.000	1577.232	931.267	1864.463	1385.939	998.793	1671.976	1038.105	755.257	1693.825	1076.540	948.391	1875.474	1092.195	864.813	1888.407	1100.122	1025.260	1674.611	1129.071	719.478	1735.885	1156.743	1042.731	1720.768	1585.115	722.104	1810.057	1545.104	0.000	0.000	0.000	1039.033	1840.069	765.883	1005.232	1930.711	706.772	1014.853	1873.404	677.648	865.700	1972.084	575.272	993.889	1977.279	566.621	996.775	2045.776	438.442	998.364	2094.328	468.735	981.465	2141.215	398.868	983.133	2095.936	364.199	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	708.126	1590.844	886.824	702.255	1639.337	852.013	730.096	1595.618	782.035	723.369	1546.592	811.645	873.209	1491.553	686.119	760.394	1483.210	670.399	736.534	1504.079	556.144	746.902	1554.855	572.918	747.609	1585.239	495.649	736.898	1533.722	478.229	830.370	1650.687	170.230	798.098	1684.300	178.192	758.375	1669.273	182.229	805.907	1455.642	202.935	775.230	1412.765	213.773	712.243	1474.663	205.474	841.933	1583.406	240.986	748.946	1614.234	232.289	960.814	2231.619	174.655	937.700	1947.131	490.133	803.034	1426.146	616.351
166	0.82500	860.565	1672.003	1527.433	851.070	1615.255	1349.704	904.534	1816.651	1580.511	932.308	1845.234	1389.164	997.853	1651.147	1041.721	755.108	1674.781	1081.252	949.952	1854.971	1095.814	866.377	1868.440	1103.506	1025.003	1654.321	1133.170	719.585	1718.241	1161.883	1041.179	1701.548	1589.211	721.931	1793.082	1548.072	0.000	0.000	0.000	1039.282	1823.620	771.259	1006.324	1915.856	714.102	1015.053	1858.952	683.601	865.700	1958.155	581.787	993.723	1965.265	574.815	996.710	2034.464	447.448	997.345	2083.211	477.815	980.691	2129.539	407.351	984.127	2084.599	373.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	708.903	1571.116	892.040	702.599	1619.785	856.982	730.010	1576.014	787.067	723.577	1526.966	816.550	871.731	1471.713	689.224	760.085	1463.832	673.417	737.100	1481.463	557.931	746.828	1532.749	573.487	747.802	1561.077	495.223	737.448	1509.076	479.289	832.624	1618.031	168.877	800.237	1651.846	175.592	760.893	1636.363	179.400	808.504	1423.933	206.731	778.027	1381.193	218.502	714.815	1442.596	208.014	843.645	1553.219	241.690	750.911	1583.000	231.279	960.616	2219.234	181.864	938.668	1935.354	497.395	803.088	1405.660	620.599
167	0.83000	859.530	1654.184	1530.925	849.402	1596.842	1353.426	903.996	1798.209	1583.611	933.308	1826.010	1392.377	997.511	1630.929	1045.394	754.973	1655.690	1085.618	952.043	1834.645	1099.380	867.864	1848.604	1106.995	1025.120	1634.256	1137.105	719.436	1700.652	1166.821	1039.599	1682.236	1593.156	721.544	1775.862	1550.803	0.000	0.000	0.000	1039.607	1807.004	776.383	1007.214	1900.451	721.306	1015.535	1843.953	689.427	865.795	1943.566	587.782	993.846	1952.511	582.848	996.591	2022.443	456.082	996.342	2071.564	486.551	979.731	2117.233	415.309	984.430	2072.210	381.382	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	709.780	1551.535	896.826	702.794	1600.223	861.782	729.634	1556.725	791.813	724.029	1507.551	821.213	872.005	1452.302	692.146	759.878	1444.654	676.006	737.051	1459.024	559.429	746.048	1510.983	573.790	747.951	1537.080	494.753	738.000	1484.622	480.134	834.862	1585.663	167.536	802.164	1619.692	173.174	763.013	1603.840	176.899	811.362	1392.627	210.285	780.823	1349.985	222.951	717.399	1410.807	210.345	845.594	1522.711	241.903	752.803	1551.905	229.942	961.744	2206.710	189.394	939.535	1922.311	504.316	802.997	1385.519	624.437
168	0.83500	858.092	1636.175	1534.206	847.715	1578.309	1357.055	903.555	1779.930	1586.646	934.244	1806.711	1395.458	997.051	1610.664	1048.849	754.642	1636.617	1089.789	953.394	1814.300	1103.152	869.075	1828.689	1110.615	1025.768	1614.733	1140.640	719.565	1683.153	1171.600	1038.058	1663.023	1596.911	721.178	1758.538	1553.517	0.000	0.000	0.000	1040.122	1790.436	781.416	1008.002	1884.857	727.874	1016.544	1829.081	695.287	865.955	1928.325	593.033	993.781	1938.841	590.102	996.516	2009.694	463.508	994.536	2058.513	494.590	978.135	2104.318	422.660	984.288	2058.752	388.659	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	710.577	1532.139	901.081	703.145	1580.839	866.206	729.791	1537.689	795.966	724.502	1488.392	825.300	873.519	1433.337	695.115	759.484	1425.967	678.272	737.705	1436.852	560.485	745.761	1489.248	573.651	748.071	1513.285	493.919	738.585	1460.338	480.549	837.145	1553.436	165.927	804.337	1587.387	170.422	765.187	1571.502	174.276	814.030	1361.537	213.615	783.654	1319.056	227.102	719.786	1379.154	212.444	847.446	1492.398	241.985	754.536	1520.849	228.731	962.238	2194.257	196.982	941.546	1908.694	509.961	802.912	1365.867	627.793
169	0.84000	857.100	1618.338	1537.294	846.097	1559.793	1360.495	902.993	1761.576	1589.513	934.901	1787.527	1398.584	996.788	1590.561	1052.181	754.345	1617.641	1093.617	954.483	1793.965	1106.927	870.331	1808.921	1114.171	1026.186	1594.908	1144.344	719.237	1665.698	1175.675	1036.532	1644.046	1600.581	720.779	1741.175	1555.953	0.000	0.000	0.000	1040.655	1773.605	786.315	1007.767	1868.661	733.874	1017.694	1813.574	700.911	866.126	1912.208	597.876	993.626	1924.262	596.799	996.256	1995.624	470.390	992.833	2044.410	501.760	975.826	2089.539	429.408	984.956	2045.497	396.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	711.397	1513.138	904.655	703.678	1561.903	869.899	730.383	1518.719	799.413	725.056	1469.529	828.810	872.371	1414.336	696.859	759.270	1407.553	680.062	737.994	1414.934	561.173	745.394	1467.760	572.982	747.714	1489.899	492.787	739.174	1436.377	480.667	839.557	1521.346	164.299	806.464	1555.274	167.759	767.412	1539.326	171.542	816.581	1330.561	216.554	786.254	1288.516	230.936	722.360	1347.833	214.189	849.332	1462.482	241.997	756.540	1490.189	227.193	961.775	2182.085	204.976	942.296	1893.573	515.220	802.908	1346.536	630.710
170	0.84500	855.842	1600.258	1540.260	844.606	1541.139	1363.844	902.586	1743.155	1592.194	935.549	1768.367	1401.549	996.503	1570.598	1055.449	753.909	1598.719	1096.689	955.367	1773.671	1110.687	871.287	1789.229	1117.714	1026.549	1575.137	1148.052	718.952	1648.257	1179.365	1035.141	1625.008	1604.017	720.387	1723.693	1558.271	0.000	0.000	0.000	1041.327	1757.051	791.201	1007.741	1852.030	739.668	1018.362	1797.263	705.456	866.400	1895.076	602.178	993.652	1908.463	602.217	996.254	1981.111	476.372	991.724	2029.394	508.225	974.510	2075.055	436.220	984.287	2031.173	402.247	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	712.042	1494.668	907.522	704.341	1543.397	872.718	731.152	1500.278	802.222	725.531	1451.075	831.499	872.506	1395.660	698.283	759.070	1389.582	681.532	738.050	1393.333	561.648	745.027	1446.582	572.018	747.763	1466.583	491.255	739.688	1412.710	480.512	841.886	1489.427	162.584	808.783	1523.433	164.796	769.659	1507.502	168.693	818.928	1300.020	219.248	788.718	1258.207	234.449	724.530	1316.736	215.657	851.159	1432.613	241.604	758.495	1459.695	225.524	960.347	2169.953	212.716	943.583	1877.652	519.471	802.726	1327.614	633.246
171	0.85000	854.758	1582.295	1543.068	843.237	1522.476	1367.028	901.982	1724.695	1594.741	936.070	1749.290	1404.518	996.245	1551.009	1058.734	753.582	1579.904	1099.383	956.298	1753.613	1114.943	872.166	1769.660	1121.507	1026.917	1555.514	1151.536	718.334	1630.906	1182.438	1033.734	1605.941	1607.296	718.534	1705.528	1560.756	0.000	0.000	0.000	1041.808	1740.012	795.532	1007.190	1835.031	744.350	1019.323	1780.531	709.675	866.890	1876.878	605.837	993.901	1891.709	606.734	996.054	1965.758	481.481	991.062	2013.714	514.078	973.665	2060.222	442.824	984.086	2016.921	408.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	712.551	1476.618	909.473	705.304	1525.485	874.691	732.132	1482.446	804.212	726.075	1433.143	833.289	873.666	1377.472	699.501	758.775	1372.017	682.538	738.358	1372.212	561.679	744.699	1425.892	570.562	747.923	1443.674	489.262	740.421	1389.420	479.897	844.250	1457.777	160.634	811.108	1491.695	161.711	771.968	1475.661	165.633	821.200	1269.655	221.623	791.041	1228.225	237.714	726.758	1286.204	216.932	852.984	1402.842	241.002	760.041	1428.961	223.885	960.099	2158.312	220.913	944.400	1861.117	523.174	802.590	1309.203	635.274
172	0.85500	853.759	1564.393	1545.764	841.980	1503.883	1369.984	901.476	1706.411	1597.125	936.426	1730.039	1407.342	996.297	1531.544	1061.809	753.338	1561.189	1101.748	957.103	1733.877	1118.901	872.976	1750.679	1125.185	1027.366	1536.032	1154.899	719.704	1611.517	1187.361	1032.417	1587.036	1610.262	718.167	1687.988	1562.645	0.000	0.000	0.000	1042.591	1722.725	799.439	1006.652	1817.437	748.161	1021.320	1764.240	713.675	866.987	1857.857	608.901	994.070	1873.890	610.202	996.286	1950.111	486.005	990.472	1997.200	519.263	973.191	2045.065	448.877	983.773	2002.272	413.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	713.002	1458.927	910.497	706.338	1507.982	876.042	733.254	1465.165	805.512	726.729	1415.753	834.275	872.886	1359.695	699.365	758.620	1354.844	683.045	738.722	1351.664	561.198	744.559	1405.615	568.700	748.181	1421.052	486.904	741.069	1366.512	479.024	846.841	1426.434	158.648	813.247	1459.918	158.571	774.180	1444.203	162.496	823.385	1239.843	223.965	793.158	1198.690	240.887	728.881	1256.052	218.070	854.410	1373.415	240.244	761.974	1398.960	221.781	959.899	2146.384	229.011	945.312	1843.815	526.099	802.484	1291.226	636.698
173	0.86000	852.641	1546.266	1548.319	840.736	1485.070	1372.893	901.103	1688.147	1599.421	936.610	1711.006	1410.012	996.136	1512.038	1064.608	753.208	1542.516	1103.614	957.594	1713.914	1123.112	873.523	1731.330	1128.526	1027.892	1516.639	1158.270	719.490	1593.341	1190.037	1030.909	1568.015	1613.069	717.772	1670.319	1564.303	0.000	0.000	0.000	1043.178	1704.937	802.851	1006.364	1799.506	751.281	1022.564	1746.894	716.898	867.752	1838.268	611.036	994.217	1855.319	612.941	995.942	1933.382	489.574	990.461	1980.187	524.045	972.950	2029.557	454.749	983.399	1987.086	418.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	713.318	1441.525	911.030	707.114	1490.968	876.989	734.268	1448.378	806.177	727.426	1398.811	834.606	873.619	1342.422	699.279	758.421	1337.996	683.073	739.103	1331.605	560.359	744.495	1385.777	566.286	748.533	1398.856	484.159	741.654	1344.102	477.830	848.831	1395.242	156.434	815.402	1428.814	155.372	776.334	1412.934	159.238	825.883	1210.438	226.258	795.357	1169.533	243.677	730.934	1226.223	219.075	856.398	1344.437	239.430	763.777	1369.307	219.563	959.526	2134.559	236.922	945.702	1826.094	528.649	802.396	1273.647	637.630
174	0.86500	851.278	1527.976	1550.771	839.797	1466.438	1375.419	900.503	1669.717	1601.504	936.658	1692.112	1412.562	995.845	1492.643	1067.496	753.116	1523.878	1105.209	958.076	1694.268	1127.030	873.863	1712.139	1131.809	1028.134	1497.341	1161.502	719.038	1575.013	1192.331	1029.780	1549.241	1615.741	718.056	1653.010	1565.625	0.000	0.000	0.000	1043.511	1686.834	805.740	1006.262	1780.911	753.866	1023.161	1728.271	719.562	868.389	1818.118	612.790	994.811	1836.305	615.167	996.202	1916.778	493.052	990.642	1962.618	528.389	972.526	2013.077	460.093	983.763	1971.992	423.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	713.549	1424.282	911.014	708.153	1474.165	877.375	735.307	1431.923	806.318	728.183	1382.186	834.337	873.767	1325.820	698.552	758.287	1321.520	682.537	739.425	1311.923	559.234	744.737	1366.411	563.613	749.269	1377.120	481.097	742.367	1322.209	476.288	851.109	1364.532	154.172	817.520	1397.824	152.047	778.361	1382.080	155.999	827.475	1181.252	228.066	797.428	1140.858	246.343	732.851	1196.855	219.980	857.736	1315.862	238.155	765.539	1339.972	217.274	957.834	2123.677	244.928	946.105	1808.531	530.541	802.358	1256.446	637.971
175	0.87000	850.358	1509.853	1553.057	838.938	1447.712	1377.754	899.436	1650.773	1603.434	936.530	1673.227	1415.134	995.848	1473.071	1070.255	753.143	1505.195	1106.412	958.035	1674.219	1130.457	874.179	1692.947	1134.690	1027.826	1478.285	1164.784	718.454	1555.893	1193.997	1028.345	1530.328	1618.135	717.479	1635.208	1566.858	0.000	0.000	0.000	1044.119	1668.285	808.272	1006.498	1762.019	755.715	1023.693	1709.265	721.745	869.130	1797.749	614.212	995.072	1816.719	616.841	996.233	1899.490	496.100	990.983	1944.443	532.377	972.272	1996.209	465.025	982.673	1955.721	426.824	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	713.857	1407.332	910.511	709.035	1457.477	877.288	736.047	1415.716	805.996	728.907	1365.764	833.592	873.876	1309.979	697.229	758.350	1305.276	681.259	740.052	1292.996	557.638	745.200	1347.408	560.520	750.084	1355.765	477.771	742.900	1300.781	474.461	853.023	1334.245	151.743	819.350	1367.502	148.506	780.198	1351.634	152.647	829.473	1152.678	229.743	799.523	1112.696	248.889	734.820	1167.908	220.900	859.286	1287.589	236.879	767.231	1311.051	214.880	957.312	2111.555	252.711	946.179	1790.440	532.056	802.422	1239.650	637.693
176	0.87500	849.380	1491.694	1554.909	838.232	1429.083	1379.979	898.995	1632.487	1605.211	936.234	1654.363	1417.181	996.034	1453.826	1072.855	753.102	1486.430	1107.274	958.043	1654.515	1133.785	874.238	1673.846	1137.514	1028.280	1459.169	1167.861	720.316	1533.975	1195.985	1027.295	1511.684	1620.430	716.982	1617.351	1567.889	0.000	0.000	0.000	1044.660	1649.212	810.188	1006.971	1742.554	756.985	1023.770	1688.881	723.273	869.816	1777.200	615.420	995.543	1796.745	617.973	996.046	1881.637	498.726	991.743	1926.131	536.170	972.679	1979.262	470.086	983.107	1940.027	431.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	714.179	1390.446	909.502	709.823	1441.014	876.866	736.773	1399.730	805.237	729.546	1349.567	832.436	873.084	1294.724	695.112	758.405	1289.356	679.510	740.575	1274.330	555.640	745.956	1328.898	557.153	751.053	1334.970	474.402	743.348	1280.017	472.665	854.796	1304.435	149.183	821.224	1337.660	145.029	781.997	1321.366	149.460	831.245	1124.573	231.255	801.612	1085.131	251.345	736.679	1139.474	221.796	861.113	1259.861	235.411	768.806	1282.514	212.442	956.287	2099.213	260.106	945.981	1772.074	533.329	802.718	1223.148	636.929
177	0.88000	848.346	1473.481	1556.700	837.601	1410.386	1381.870	898.158	1613.898	1606.806	935.822	1635.730	1419.342	996.242	1434.270	1075.296	753.271	1467.715	1107.869	958.028	1634.972	1136.900	874.173	1654.784	1140.001	1028.345	1440.214	1170.845	720.079	1514.830	1196.590	1025.830	1492.823	1622.372	716.404	1599.468	1568.786	0.000	0.000	0.000	1044.907	1629.603	811.495	1007.624	1722.820	757.769	1024.038	1668.780	724.648	870.476	1756.690	616.453	995.974	1776.621	619.118	996.264	1863.748	501.446	992.084	1907.293	539.222	973.327	1962.191	475.203	981.928	1923.090	435.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	714.266	1373.803	908.341	710.686	1424.421	875.912	737.292	1383.823	804.061	730.031	1333.484	830.724	873.084	1279.812	692.763	758.506	1273.629	677.389	740.975	1256.009	553.429	746.976	1310.628	553.466	752.221	1314.510	470.622	744.152	1259.652	470.308	856.460	1275.055	146.511	822.680	1308.204	141.476	783.582	1291.855	146.067	833.084	1097.219	232.652	803.552	1058.305	253.688	738.412	1111.654	222.657	862.582	1232.796	233.764	770.317	1254.495	209.874	956.032	2086.316	268.272	945.818	1753.593	534.348	803.089	1206.975	635.607
