NO_OF_FRAMES	257
NO_OF_CAMERAS	24
NO_OF_MARKERS	43
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
185	0.92000	881.062	526.429	1308.470	891.318	492.406	1115.388	859.392	624.679	1382.637	840.536	685.281	1199.097	957.618	555.434	924.875	775.834	537.342	913.811	904.176	707.997	963.192	811.131	703.523	956.146	996.734	635.249	977.985	715.149	610.076	961.655	1008.527	605.633	1361.392	730.759	558.030	1357.616	1040.183	584.772	725.510	1042.357	648.946	712.169	1016.399	624.001	621.610	1027.384	561.766	641.292	864.850	550.413	461.292	984.342	515.021	460.031	987.833	485.464	321.026	983.793	539.420	311.514	967.329	519.807	232.302	970.060	465.116	242.862	869.043	459.873	19.914	903.777	477.890	9.439	937.525	452.610	16.047	853.781	315.317	85.386	877.955	276.359	109.673	952.653	327.319	69.541	682.026	654.222	718.051	670.396	707.778	739.889	694.967	742.612	662.570	700.523	687.409	638.024	860.192	799.758	478.787	742.651	787.237	462.223	747.111	910.228	394.315	835.562	1198.452	403.556	872.620	1199.380	365.820	789.993	1159.004	352.336	767.195	1004.717	441.453	941.716	446.581	78.721	865.689	437.612	100.126	929.579	461.748	416.880	784.567	816.675	378.968
186	0.92500	880.960	508.968	1304.378	891.143	475.592	1110.990	860.067	607.179	1378.937	841.152	668.352	1195.750	958.242	539.285	922.029	775.918	520.962	910.583	903.376	692.256	959.046	810.788	687.499	951.793	995.462	619.670	974.406	714.865	593.684	957.846	1009.115	587.703	1357.468	731.087	541.013	1353.908	1040.644	568.380	724.562	1041.969	632.239	709.835	1015.918	605.387	620.105	1027.282	543.528	640.955	864.688	531.022	460.117	984.017	496.854	458.095	987.884	470.649	317.340	984.654	524.943	309.514	968.037	507.517	229.446	970.256	452.561	238.640	869.701	455.604	19.565	904.385	473.806	9.809	938.075	447.675	14.440	853.116	308.627	78.265	877.014	268.961	100.799	951.741	319.882	61.322	682.145	635.341	713.705	670.245	689.150	734.877	695.171	723.254	657.107	700.528	667.654	633.210	860.468	777.018	472.366	742.434	764.755	456.654	746.787	888.312	391.828	836.641	1176.157	408.645	873.013	1177.988	370.274	789.893	1138.020	357.087	767.688	981.449	441.340	942.164	438.153	74.616	865.917	428.835	95.564	929.351	444.736	412.898	784.029	794.975	373.849
187	0.93000	881.262	491.621	1300.099	890.835	458.739	1106.349	860.756	589.700	1375.070	841.852	651.460	1192.163	958.800	522.965	918.846	776.042	504.561	907.084	902.325	676.626	954.740	809.624	671.684	947.363	994.803	604.435	970.824	714.582	577.358	953.780	1009.599	569.461	1353.223	731.370	524.101	1350.039	1041.553	552.366	723.645	1041.889	615.655	707.624	1015.162	586.464	618.417	1026.927	525.135	640.678	864.594	511.776	458.630	983.851	479.001	456.010	987.973	456.232	313.570	985.411	510.670	307.142	968.620	495.654	226.668	970.195	440.481	234.378	869.610	451.995	18.311	904.274	470.758	9.903	937.592	443.986	12.612	853.076	303.312	68.299	875.878	261.613	89.071	951.005	314.360	51.204	682.713	616.648	709.110	670.175	670.513	729.471	694.979	703.681	651.565	700.687	647.893	628.280	860.565	754.056	465.558	742.040	742.010	450.840	746.416	865.947	388.872	837.614	1153.162	413.103	873.170	1155.953	374.044	789.806	1116.338	361.489	768.068	957.785	440.701	942.315	430.942	70.176	866.266	421.332	91.064	929.838	427.999	408.558	783.336	772.796	368.446
188	0.93500	881.184	474.251	1295.497	890.614	441.868	1101.430	861.512	572.299	1370.961	842.603	634.642	1188.348	959.665	506.976	915.902	776.286	488.266	903.221	901.586	661.122	950.362	808.740	655.973	942.595	994.594	589.992	967.016	714.313	561.150	949.494	1010.299	551.325	1348.657	731.712	507.230	1345.911	1041.226	535.602	722.437	1040.818	598.715	704.865	1014.446	567.457	616.567	1026.210	506.687	640.240	864.742	492.657	456.737	983.650	461.337	453.677	987.721	442.154	309.735	986.102	496.710	304.905	969.389	484.406	224.012	969.778	428.769	230.023	869.392	449.314	17.345	904.102	468.640	10.168	937.345	441.764	11.538	852.231	298.257	56.675	874.575	254.938	74.977	949.747	309.625	40.742	682.450	597.687	704.256	670.004	651.828	723.791	695.226	684.092	645.455	700.668	627.999	623.092	860.564	730.782	458.490	741.437	718.998	444.647	746.058	843.120	385.400	838.563	1129.671	416.971	873.367	1133.356	377.286	789.513	1094.000	365.303	768.359	933.601	439.514	942.372	425.289	66.384	865.996	414.624	86.431	929.894	411.513	404.258	782.584	750.242	362.944
189	0.94000	881.352	456.834	1290.837	890.144	425.002	1096.346	862.272	554.909	1366.613	843.319	617.860	1184.259	960.289	490.943	912.347	776.123	471.919	899.228	900.760	645.919	946.027	807.884	640.484	937.778	993.647	573.913	963.318	713.924	545.066	945.016	1011.017	533.147	1344.093	731.903	490.406	1341.613	1040.918	519.008	720.832	1040.059	581.593	701.853	1013.922	548.543	614.448	1025.287	488.231	639.522	865.286	473.830	454.464	983.819	444.236	451.072	986.821	428.148	305.997	986.581	482.998	302.864	969.168	473.546	221.684	968.854	417.785	225.960	868.876	447.124	16.793	903.679	466.723	11.008	937.246	439.897	11.151	850.560	292.880	45.996	873.476	248.934	61.627	949.163	306.001	31.123	682.747	578.916	699.136	670.051	633.322	717.829	695.123	664.382	639.225	700.998	608.055	617.563	860.673	707.080	451.233	740.749	695.671	438.341	745.652	819.845	381.736	839.287	1105.595	420.145	873.351	1110.105	379.956	789.216	1070.866	368.514	768.391	908.951	437.845	941.603	420.566	63.177	865.401	408.942	82.407	930.229	394.719	399.949	781.798	727.297	357.434
190	0.94500	881.320	439.424	1286.012	889.644	408.131	1091.143	862.378	536.898	1362.011	844.160	601.060	1180.055	960.589	474.881	908.107	776.396	455.769	894.955	900.213	631.545	941.970	807.167	625.703	933.479	993.597	558.972	959.637	713.483	529.191	940.377	1011.702	514.893	1339.493	732.181	473.705	1337.295	1040.341	502.352	718.887	1039.610	564.571	698.775	1014.110	529.707	611.741	1023.704	469.751	638.406	865.910	455.491	451.843	984.322	427.372	448.760	985.421	414.520	302.943	986.743	469.500	301.635	968.332	463.142	220.397	967.653	407.290	222.606	868.463	445.156	16.904	903.520	464.647	12.513	936.780	437.739	11.686	849.504	288.707	38.296	872.547	243.981	51.236	948.430	302.266	24.424	683.301	560.250	693.872	670.213	614.875	711.582	695.221	644.698	632.453	701.063	588.032	611.786	860.566	683.123	443.911	740.009	672.083	431.861	745.017	796.010	377.923	839.778	1081.048	422.767	873.040	1086.260	382.069	789.543	1047.807	370.732	768.162	884.021	435.794	940.585	415.965	60.954	864.367	403.346	79.345	930.897	377.459	395.884	781.104	703.901	351.853
191	0.95000	881.325	422.033	1281.100	889.360	391.354	1085.793	862.830	519.331	1357.401	844.949	584.236	1175.840	961.059	459.506	904.536	776.320	439.602	890.421	899.758	617.191	937.911	806.353	610.666	928.609	993.437	543.281	956.149	712.981	513.377	935.386	1012.400	496.587	1334.825	732.353	457.070	1333.025	1039.303	485.508	716.544	1039.442	547.398	695.269	1014.778	511.254	608.490	1022.338	451.770	636.732	866.639	437.344	449.151	984.922	410.378	446.775	984.794	400.874	300.876	985.941	455.682	302.021	967.288	452.854	220.482	966.731	396.791	220.361	868.071	443.571	17.364	903.162	463.193	14.219	936.561	436.454	12.520	849.029	285.749	32.250	871.232	239.977	42.685	948.186	299.586	21.523	683.548	541.467	688.323	670.511	596.437	705.062	695.784	624.992	625.365	701.346	567.968	605.744	860.704	658.934	436.501	739.127	648.154	425.325	744.449	771.765	373.745	839.827	1055.924	424.797	872.581	1061.981	383.727	789.024	1023.333	372.689	767.940	858.653	433.409	939.677	411.406	60.214	863.286	397.973	77.395	931.522	359.747	392.661	781.052	680.332	346.307
192	0.95500	881.102	404.555	1276.121	888.553	374.671	1080.353	863.722	502.109	1352.836	845.620	567.536	1171.852	961.104	443.912	900.519	776.245	423.565	885.808	899.255	602.956	934.045	805.543	596.018	923.895	993.286	527.409	952.868	712.247	497.765	930.450	1013.328	478.070	1330.222	732.557	440.074	1328.875	1038.060	468.520	713.972	1040.149	530.170	691.814	1015.658	493.312	605.192	1021.295	433.985	634.460	867.948	419.807	446.764	985.936	393.167	445.224	985.252	386.941	300.177	985.299	441.416	303.755	966.842	441.651	222.051	966.699	385.711	219.693	867.585	442.678	18.069	902.828	462.454	15.847	936.013	435.656	13.811	849.210	284.483	28.396	871.024	238.046	37.162	948.517	298.444	19.570	684.223	522.990	682.929	670.785	578.052	698.280	695.826	605.140	618.202	701.559	547.706	599.619	860.893	634.353	428.978	738.104	623.903	418.766	743.886	746.948	369.525	839.371	1030.372	426.212	871.665	1037.153	384.971	788.318	998.223	374.076	767.432	832.685	430.585	938.604	408.093	60.610	862.408	394.981	77.190	932.055	341.548	390.555	780.620	656.027	341.133
193	0.96000	880.972	387.083	1271.297	887.868	358.183	1074.909	864.924	485.081	1348.503	846.360	550.840	1168.702	961.547	429.010	896.368	776.375	407.767	880.928	898.766	588.696	930.314	804.685	581.544	919.241	993.746	512.095	950.013	711.393	482.300	925.345	1014.365	459.472	1325.766	732.338	423.408	1324.946	1037.257	451.897	711.754	1041.400	513.327	688.931	1016.390	476.134	602.500	1021.218	416.712	632.069	869.419	402.483	444.943	986.939	375.251	443.776	986.205	371.904	300.127	985.823	426.388	306.223	967.292	430.012	224.653	967.008	374.158	219.911	867.417	442.545	19.022	902.594	461.543	17.781	935.974	434.956	15.320	848.712	283.094	26.434	870.316	236.797	33.818	947.549	297.582	19.189	684.833	504.304	677.237	671.407	559.570	691.296	696.139	585.146	610.792	701.799	527.304	593.478	861.337	609.525	421.709	737.846	599.590	411.838	743.453	721.597	365.097	838.652	1004.579	427.148	870.718	1012.068	385.777	787.349	972.411	374.754	766.766	806.378	427.432	937.999	405.836	62.238	861.796	392.915	78.245	932.458	323.542	389.595	780.469	631.044	336.233
194	0.96500	880.730	369.605	1266.539	886.676	341.891	1069.551	865.987	467.557	1344.786	847.214	534.391	1166.474	961.843	414.311	892.287	776.248	392.177	875.995	898.028	574.333	926.704	803.647	567.099	914.721	993.168	496.816	947.014	710.567	467.008	920.279	1015.491	440.745	1321.634	731.930	406.577	1321.279	1037.401	436.046	710.388	1042.162	497.334	687.719	1017.217	460.397	601.067	1022.652	400.983	630.488	870.642	385.157	443.913	987.960	356.595	442.664	986.618	356.761	300.373	987.358	411.277	308.450	968.509	418.045	227.220	967.242	362.416	220.389	867.559	441.769	20.219	902.798	460.769	19.342	936.030	434.161	16.494	848.432	281.862	24.221	870.049	235.428	29.894	947.181	296.366	18.411	685.425	485.257	671.688	674.078	540.533	683.936	696.034	564.640	603.396	702.334	506.516	587.359	862.014	584.513	414.753	736.156	574.173	405.538	742.946	695.519	360.695	837.351	978.482	427.458	869.230	986.611	386.149	786.286	946.089	374.847	765.837	779.648	424.113	937.973	403.636	64.737	861.712	390.510	80.254	932.368	306.016	388.994	780.625	605.394	331.698
195	0.97000	880.559	352.120	1262.196	885.797	325.776	1064.186	867.205	449.813	1341.938	848.029	517.948	1164.298	962.371	399.579	888.761	776.229	377.192	871.029	896.843	559.571	923.491	802.518	552.798	910.391	992.539	482.145	944.585	709.616	451.856	915.357	1016.621	422.076	1317.799	731.332	389.850	1317.878	1037.446	420.715	709.354	1042.423	482.007	687.287	1018.098	446.005	600.158	1023.798	386.506	628.805	870.965	367.863	444.204	988.842	337.419	441.816	986.426	341.982	300.563	989.493	396.417	310.301	970.190	406.432	229.482	967.202	351.042	220.879	867.972	440.961	21.387	902.543	459.790	20.264	936.311	433.194	17.544	847.853	279.842	23.002	870.602	233.378	25.735	947.236	294.585	17.293	686.246	466.015	667.023	674.470	521.570	677.588	696.074	543.196	596.133	703.669	484.701	582.050	862.898	558.683	407.939	735.379	548.661	399.102	743.829	669.321	355.817	835.192	951.842	427.328	867.610	960.833	386.002	784.917	919.196	374.187	764.688	752.540	420.533	937.876	400.601	67.127	862.032	387.220	82.555	932.550	289.295	388.043	780.752	579.142	327.635
196	0.97500	880.246	334.736	1257.750	884.691	309.712	1058.930	868.479	431.760	1339.679	848.967	501.714	1162.085	962.703	384.687	885.489	776.263	362.535	866.218	895.411	544.368	920.669	801.095	538.383	906.325	991.693	467.825	942.309	708.705	437.049	910.741	1017.702	403.354	1314.163	730.887	372.820	1314.558	1038.134	405.603	707.652	1042.355	467.299	686.283	1018.894	432.093	598.742	1024.763	372.263	626.848	870.210	349.790	445.661	989.084	318.611	441.145	986.163	328.400	300.422	991.591	382.223	311.659	972.174	395.475	231.357	967.284	340.437	221.018	868.006	440.185	22.021	902.966	459.193	21.558	936.440	432.466	18.371	847.097	278.596	22.559	870.831	232.197	23.292	947.348	294.073	16.723	686.528	446.879	663.781	674.904	502.650	671.879	696.023	521.013	589.634	704.445	462.027	577.964	863.976	532.377	402.037	735.024	522.713	393.006	742.723	641.804	351.860	832.943	925.391	426.526	865.733	934.932	385.417	782.599	891.156	373.301	763.459	725.064	416.816	937.904	397.575	67.868	862.009	384.514	84.083	932.722	273.461	386.985	781.459	552.344	323.605
197	0.98000	879.923	317.421	1253.837	883.647	293.738	1053.775	869.459	413.633	1337.641	849.845	485.744	1160.198	963.617	369.674	882.566	776.194	348.071	861.710	894.011	528.887	918.210	799.252	523.813	902.540	990.854	453.400	940.022	707.880	422.552	906.625	1018.743	384.407	1310.679	730.607	355.676	1311.384	1039.372	390.947	705.540	1042.115	452.854	684.628	1019.307	417.781	596.740	1025.714	357.894	624.568	868.875	331.355	447.547	989.143	300.797	440.381	986.369	315.625	299.699	993.169	369.081	312.251	973.968	385.376	232.602	967.230	330.996	220.656	868.047	439.861	22.467	903.119	458.815	22.208	936.465	432.117	18.925	846.662	278.262	21.726	870.756	231.416	21.442	946.868	293.613	16.639	686.698	427.771	661.249	675.283	483.908	667.115	696.203	498.899	584.137	704.811	439.570	574.911	865.042	505.595	397.228	734.682	496.189	387.814	742.818	614.198	347.687	830.958	899.141	424.948	863.338	908.632	384.062	781.105	863.528	371.388	762.018	697.388	413.122	937.867	395.515	68.448	861.801	383.096	84.639	932.644	258.682	385.336	782.250	525.011	319.634
198	0.98500	879.470	300.236	1249.995	882.528	277.785	1048.742	870.227	395.588	1335.807	850.858	469.618	1158.390	964.586	354.514	879.954	776.275	333.738	857.588	892.632	513.243	915.944	797.911	509.136	898.993	990.438	439.013	937.536	707.805	408.780	903.399	1019.608	365.638	1307.624	730.678	338.749	1308.217	1040.511	376.648	702.943	1041.684	438.806	682.299	1019.566	403.424	594.301	1026.565	343.596	622.069	867.301	313.075	449.057	988.639	284.251	439.147	985.915	304.634	297.524	994.427	357.638	311.761	975.205	376.990	232.972	966.661	323.158	219.267	868.104	439.712	22.942	903.324	458.559	23.026	936.446	431.758	19.390	846.933	277.676	20.282	870.549	230.826	20.031	947.026	293.349	16.330	687.004	408.838	659.217	675.430	465.066	663.352	695.994	477.265	579.824	704.339	417.532	572.623	865.986	478.830	393.754	734.996	469.267	383.663	742.947	586.316	343.570	828.393	872.453	422.663	861.456	882.024	382.337	779.562	835.585	368.734	760.591	669.371	409.483	937.232	393.882	68.858	861.623	382.015	84.824	932.646	245.080	383.155	783.014	497.221	316.339
199	0.99000	879.160	283.126	1246.436	881.451	261.906	1044.135	870.762	377.743	1334.095	851.865	453.573	1156.703	964.981	338.877	877.359	775.950	319.084	853.989	891.501	497.489	913.792	796.914	494.470	895.904	990.269	424.449	935.188	707.753	395.192	901.054	1020.259	346.705	1304.698	730.700	321.643	1305.259	1041.445	362.523	699.991	1041.290	424.808	679.611	1019.494	389.183	591.549	1027.117	329.363	619.209	866.058	295.256	449.605	987.286	269.521	437.109	984.931	295.649	294.551	994.639	347.806	310.148	975.559	369.980	232.188	965.897	316.663	216.894	867.961	439.485	23.125	903.265	458.388	23.364	936.328	431.625	19.822	846.774	277.378	19.672	870.432	230.527	18.489	946.667	293.165	16.309	686.650	389.845	657.710	675.379	446.118	660.248	696.058	455.920	576.469	703.918	396.102	570.915	866.586	452.296	391.397	735.283	441.818	380.667	742.933	558.007	339.843	825.736	845.529	419.640	859.119	855.244	379.608	777.948	807.370	365.400	759.152	641.160	405.952	936.996	392.376	68.689	861.036	380.747	84.964	932.660	232.862	380.316	783.291	468.703	313.638
200	0.99500	878.704	266.171	1243.191	880.285	245.962	1039.975	871.017	360.204	1332.469	852.912	437.468	1155.225	965.425	323.147	875.292	775.691	304.291	850.833	890.916	481.730	912.123	796.558	479.748	893.313	990.311	409.311	933.287	707.721	381.366	899.009	1020.371	327.673	1301.852	731.160	305.229	1302.815	1042.011	348.661	696.718	1040.665	410.867	676.555	1019.029	375.284	588.470	1027.145	315.477	615.997	868.199	279.904	446.696	986.818	258.032	433.486	984.301	287.806	290.515	994.294	339.346	307.489	975.134	363.952	230.373	965.045	311.197	213.662	867.758	439.319	23.279	902.974	458.420	23.214	936.279	431.752	20.012	846.047	277.226	19.497	869.956	230.110	18.284	946.323	292.640	16.519	686.097	370.881	656.656	675.187	427.352	657.705	696.125	435.007	573.741	703.454	374.974	569.524	866.724	425.594	390.211	735.518	413.813	378.808	744.041	529.899	336.232	823.085	818.629	416.008	856.887	828.244	376.029	776.431	779.069	361.416	758.273	613.091	402.643	936.595	391.188	68.321	860.417	379.813	84.671	932.734	222.486	376.171	784.122	440.234	311.538
201	1.00000	878.021	249.122	1240.253	879.039	230.078	1036.309	871.185	342.904	1330.915	853.841	421.289	1153.945	965.193	307.171	873.472	775.016	289.175	848.308	890.971	465.837	910.638	796.710	464.756	891.276	991.281	393.885	931.616	707.369	367.198	897.374	1020.412	308.552	1299.487	731.180	289.367	1300.680	1042.418	334.786	693.098	1040.374	397.170	673.343	1018.064	361.841	585.276	1027.023	301.980	612.258	869.368	269.259	440.441	987.255	249.332	428.033	983.629	280.874	286.155	993.633	331.955	304.545	974.465	358.761	228.175	964.168	306.388	210.039	867.620	439.060	23.428	902.824	458.165	23.785	936.029	431.444	20.456	846.352	277.147	18.586	870.081	229.812	17.534	946.145	292.318	16.541	685.577	352.153	655.866	674.679	408.629	655.599	695.876	414.281	571.429	702.706	354.160	568.665	866.579	399.068	389.946	735.707	385.591	377.632	744.219	500.955	333.220	820.743	791.721	411.232	854.955	800.862	371.687	774.903	750.565	356.775	757.263	584.597	399.425	936.399	390.096	67.966	859.903	378.888	84.307	932.395	213.709	370.808	784.653	411.347	309.945
202	1.00500	877.119	232.135	1237.686	877.807	214.047	1033.247	871.233	325.972	1329.557	854.837	405.038	1152.966	965.192	291.119	872.039	774.292	273.899	846.607	891.637	449.803	909.664	797.511	449.359	890.193	992.069	377.547	930.030	706.955	352.782	896.199	1020.218	289.425	1297.259	731.275	273.683	1299.194	1042.583	321.156	689.378	1040.319	383.748	670.296	1016.997	349.012	581.991	1026.814	288.968	608.290	869.388	260.784	434.704	987.931	242.511	422.340	982.922	274.615	281.796	993.216	325.293	301.332	973.905	353.942	225.783	962.991	301.996	206.543	867.633	438.991	23.750	902.781	458.041	24.193	936.105	431.293	20.845	846.250	277.193	18.219	870.057	229.727	16.772	946.019	292.295	16.475	685.501	333.601	655.428	674.368	390.005	653.892	695.492	393.776	569.722	701.741	333.659	568.043	866.396	372.505	390.202	735.615	357.138	376.908	744.037	471.803	331.034	818.444	764.656	405.821	852.885	773.342	366.380	773.551	722.072	351.633	756.329	556.059	396.434	936.425	389.121	67.695	859.568	378.010	84.029	932.008	206.274	364.965	785.263	382.404	309.173
203	1.01000	876.181	215.216	1235.645	876.461	198.011	1030.827	871.537	309.283	1328.277	855.793	388.749	1152.244	964.156	274.524	871.030	773.280	258.377	845.936	892.893	433.574	909.322	798.766	433.420	889.917	992.789	360.444	928.737	706.524	338.214	895.581	1019.898	270.414	1295.638	731.110	258.502	1298.302	1042.627	307.379	685.999	1040.319	370.161	668.087	1015.528	337.309	579.534	1026.288	276.807	604.387	869.487	253.565	429.593	988.361	236.143	416.961	982.205	268.987	277.623	992.843	319.168	298.249	973.284	349.661	223.384	962.167	298.245	203.181	867.659	438.961	24.246	902.863	457.903	24.805	936.055	431.095	21.262	846.172	277.041	17.798	869.912	229.677	16.144	945.997	292.149	16.431	684.532	314.913	655.317	674.160	371.523	652.589	695.260	373.577	568.271	700.378	313.217	567.726	866.298	346.083	391.100	735.767	329.042	376.770	743.143	441.997	329.710	816.469	737.912	399.552	851.253	745.613	360.200	772.267	693.533	345.948	755.556	527.468	393.639	936.351	388.277	67.614	859.321	377.113	84.112	931.604	199.510	359.008	785.811	353.324	309.098
204	1.01500	875.126	198.326	1234.296	874.943	181.799	1029.266	872.177	292.843	1327.451	856.734	372.290	1151.786	963.861	258.267	869.703	772.067	242.837	846.058	894.385	417.202	909.259	800.135	417.436	890.322	993.543	342.815	927.784	706.171	323.653	895.299	1019.537	251.241	1294.141	730.590	243.478	1298.089	1042.377	293.674	683.687	1040.077	356.814	667.786	1014.294	326.876	578.503	1025.664	265.633	601.122	868.393	247.741	425.318	988.474	230.316	412.049	981.625	263.967	273.872	992.511	313.690	295.494	972.603	345.625	221.196	961.172	294.862	200.273	867.512	438.802	24.747	902.789	457.701	25.423	935.889	430.884	21.937	845.987	276.908	17.435	869.559	229.523	15.553	945.884	292.272	16.174	684.036	296.428	655.743	674.133	353.041	651.976	694.787	353.306	567.556	699.185	292.976	568.224	866.621	319.635	392.432	735.966	300.873	377.152	742.876	412.193	328.433	814.723	710.933	392.485	849.722	717.802	353.190	771.122	664.895	339.776	754.599	498.758	390.975	936.248	387.372	67.760	859.095	376.027	84.184	931.516	193.319	353.164	786.071	323.843	309.962
205	1.02000	874.020	181.465	1233.766	873.136	165.313	1028.615	872.770	276.227	1326.905	857.839	355.878	1151.607	962.527	241.439	868.555	770.887	227.425	847.412	895.909	400.784	909.532	801.568	401.316	890.998	993.998	324.998	927.149	706.021	308.914	895.574	1019.236	232.528	1293.225	730.278	228.666	1298.287	1041.800	279.908	681.737	1039.778	343.494	668.650	1013.315	317.496	578.288	1025.337	255.420	598.157	869.155	243.296	421.959	988.659	224.596	407.312	981.070	259.632	270.929	992.325	309.188	293.167	972.112	342.165	219.502	960.288	291.778	197.909	867.356	438.506	25.131	902.650	457.484	26.163	935.858	430.692	22.596	845.677	276.760	17.146	868.984	229.324	15.101	945.888	292.061	16.181	683.640	278.050	656.702	673.910	334.673	651.843	694.397	333.063	567.385	698.073	272.762	569.200	867.723	294.614	394.094	736.396	272.759	378.102	743.460	382.817	327.344	813.240	684.222	384.460	848.280	689.841	345.387	770.105	636.199	333.021	753.681	470.108	388.635	936.303	386.531	68.202	858.902	375.138	84.494	931.330	187.899	347.990	786.730	294.360	311.243
